record_id,date,region,country,category,indicator,value,target_value,previous_year_value,population_affected,budget_allocated,budget_spent,projects_completed,projects_in_progress,satisfaction_rating,trend_direction,priority_level,year_over_year_change,target_achievement,budget_utilization
PUB-00855,2023-04-26,East,Brazil,Infrastructure,Unemployment Rate,10.94,63.52,62.36,3084307,36146842.68,10620009.63,47,22,4.1,Stable,High,-82.46,17.22,29.38
PUB-00856,2023-02-03,East,Germany,Housing,Access to Clean Water,12.45,83.2,70.11,9267754,29530399.64,21794169.31,47,18,2.8,Stable,Medium,-82.24,14.96,73.8
PUB-00857,2023-08-12,Central,Japan,Education,Unemployment Rate,79.57,70.96,15.46,948911,41000301.99,39859929.2,32,21,4.3,Improving,High,414.68,112.13,97.22
PUB-00858,2023-06-29,Central,UK,Employment,Housing Affordability Index,39.09,59.04,69.87,8492752,43617271.9,19584487.87,93,4,4.1,Improving,Medium,-44.05,66.21,44.9
PUB-00859,2022-02-02,South,Germany,Health,Access to Clean Water,64.2,58.22,64.65,5151347,37150771.31,35896517.45,12,4,2.3,Declining,Medium,-0.7,110.27,96.62
PUB-00860,2022-02-05,North,Japan,Housing,Housing Affordability Index,20.57,52.69,63.04,4754152,39878548.06,46692397.47,83,18,2.4,Declining,Medium,-67.37,39.04,117.09
PUB-00861,2024-01-21,North,Japan,Employment,Air Quality Index,30.49,50.65,50.19,5819403,6136238.56,23690375.33,57,24,5.0,Improving,Critical,-39.25,60.2,386.07
PUB-00862,2022-11-08,West,USA,Infrastructure,CO2 Emissions,92.7,80.04,41.89,918365,37440629.36,13726891.3,92,7,1.7,Improving,Critical,121.29,115.82,36.66
PUB-00863,2022-11-27,North,France,Climate,Housing Affordability Index,68.43,96.05,46.89,2793928,17009777.15,14398477.11,84,3,1.2,Declining,Low,45.94,71.24,84.65
PUB-00864,2023-07-31,West,Australia,Housing,Renewable Energy %,56.55,96.32,26.68,4619773,32299998.21,17573810.08,20,2,1.6,Declining,Medium,111.96,58.71,54.41
PUB-00865,2022-10-11,West,Australia,Infrastructure,Access to Clean Water,27.19,54.82,69.65,9611627,18160069.19,28621519.1,56,25,2.8,Declining,Medium,-60.96,49.6,157.61
PUB-00866,2024-02-17,East,Canada,Infrastructure,School Enrollment Rate,39.28,79.57,32.79,1270172,2365248.55,45572632.72,92,19,4.9,Stable,Low,19.79,49.37,1926.76
PUB-00867,2024-01-17,North,Mexico,Climate,Hospital Beds per 1000,10.34,94.22,66.96,1824594,131778.12,10753679.27,7,11,4.8,Stable,Medium,-84.56,10.97,8160.44
PUB-00868,2023-02-06,Central,Australia,Climate,Air Quality Index,81.11,84.13,83.94,5627820,33833921.02,8377177.13,76,42,3.3,Improving,Medium,-3.37,96.41,24.76
PUB-00869,2024-07-28,South,France,Infrastructure,Life Expectancy,24.72,72.42,89.85,6224450,22542575.25,46945930.18,10,36,3.5,Stable,High,-72.49,34.13,208.25
PUB-00870,2023-02-15,North,India,Housing,Unemployment Rate,85.76,53.91,59.53,7785427,19642085.16,2542986.71,47,42,4.7,Improving,Medium,44.06,159.08,12.95
PUB-00871,2023-01-09,North,Mexico,Education,Hospital Beds per 1000,79.08,71.56,90.6,9247200,43619292.37,46292852.14,22,8,1.2,Stable,Medium,-12.72,110.51,106.13
PUB-00872,2022-09-18,West,Australia,Housing,Unemployment Rate,49.56,70.71,17.31,656415,9599977.23,36781215.24,48,3,2.9,Improving,High,186.31,70.09,383.14
PUB-00873,2022-06-30,North,Canada,Climate,School Enrollment Rate,87.74,81.33,83.4,4524524,16887425.16,11388456.18,85,0,4.0,Improving,High,5.2,107.88,67.44
PUB-00874,2022-06-05,North,Australia,Climate,Housing Affordability Index,79.6,71.84,32.17,5769064,35670356.29,15030981.6,18,24,2.6,Improving,Medium,147.44,110.8,42.14
PUB-00875,2023-06-14,North,France,Housing,Housing Affordability Index,17.36,53.92,17.07,9204779,28389300.44,1216548.7,23,24,1.3,Stable,Medium,1.7,32.2,4.29
PUB-00876,2023-05-15,West,Germany,Housing,Renewable Energy %,43.28,93.17,63.22,8167858,12830276.97,28232603.77,83,37,4.1,Declining,Low,-31.54,46.45,220.05
PUB-00877,2022-01-28,East,Australia,Employment,Income Inequality,71.57,93.67,51.26,1563032,17838440.62,43140389.73,40,33,1.4,Improving,High,39.62,76.41,241.84
PUB-00878,2024-07-28,South,India,Employment,Renewable Energy %,57.79,82.18,33.44,9020787,33416049.89,2840671.63,7,47,4.5,Improving,High,72.82,70.32,8.5
PUB-00879,2022-02-13,North,Germany,Education,Unemployment Rate,92.05,90.33,76.3,1103448,40842869.48,9377695.16,40,48,4.0,Declining,High,20.64,101.9,22.96
PUB-00880,2024-01-12,North,USA,Housing,Air Quality Index,60.81,98.87,91.73,9783516,17960159.76,30145519.07,0,3,3.3,Improving,Critical,-33.71,61.51,167.85
PUB-00881,2023-08-06,North,Brazil,Employment,Access to Clean Water,82.02,62.74,26.34,4569938,45237714.04,23276622.14,74,12,3.9,Declining,Low,211.39,130.73,51.45
PUB-00882,2024-09-06,Central,USA,Employment,Income Inequality,52.46,86.38,26.67,2562966,19792759.42,35489838.65,90,14,3.0,Declining,Medium,96.7,60.73,179.31
PUB-00883,2023-05-14,North,UK,Infrastructure,Access to Clean Water,23.03,50.5,20.17,3276058,28956542.38,27995594.08,33,32,3.1,Improving,High,14.18,45.6,96.68
PUB-00884,2024-05-12,South,UK,Health,Renewable Energy %,33.68,74.93,93.89,8964214,38037780.93,8381203.96,2,12,3.8,Stable,Medium,-64.13,44.95,22.03
PUB-00885,2022-04-13,Central,Japan,Infrastructure,Life Expectancy,82.44,57.17,46.64,9046171,42748411.55,39305705.56,70,11,1.1,Improving,Low,76.76,144.2,91.95
PUB-00886,2022-08-22,Central,Japan,Employment,Unemployment Rate,72.57,83.95,38.57,3136359,13816848.82,4012367.06,20,29,3.2,Stable,Low,88.15,86.44,29.04
PUB-00887,2023-11-17,North,Japan,Education,Hospital Beds per 1000,93.32,72.55,58.04,8988165,26002150.7,43228626.63,35,7,1.6,Improving,High,60.79,128.63,166.25
PUB-00888,2024-10-06,Central,Japan,Education,School Enrollment Rate,33.28,69.44,76.87,4866211,37895680.61,18130463.11,53,45,1.7,Declining,Medium,-56.71,47.93,47.84
PUB-00889,2022-08-23,South,Germany,Climate,Unemployment Rate,65.38,84.35,63.48,4905344,31112629.75,31019892.19,25,44,4.6,Improving,Medium,2.99,77.51,99.7
PUB-00890,2022-06-19,East,Germany,Health,Hospital Beds per 1000,28.37,96.91,54.6,2192012,42777097.64,38252803.12,33,44,3.0,Stable,Medium,-48.04,29.27,89.42
PUB-00891,2023-11-05,East,Brazil,Infrastructure,Housing Affordability Index,77.66,61.6,74.63,717936,9374992.11,8247842.16,17,4,3.8,Stable,High,4.06,126.07,87.98
PUB-00892,2022-03-18,North,UK,Climate,Access to Clean Water,96.65,99.47,86.7,3821437,44034284.11,12142825.39,56,11,1.3,Stable,Low,11.48,97.16,27.58
PUB-00893,2022-07-16,West,Australia,Housing,Renewable Energy %,86.53,75.41,63.26,7633662,28917579.01,32644857.45,21,13,3.9,Improving,Medium,36.78,114.75,112.89
PUB-00894,2022-03-31,South,Germany,Infrastructure,School Enrollment Rate,31.09,94.83,47.54,3564570,48891426.91,13274438.53,52,30,3.4,Declining,High,-34.6,32.78,27.15
PUB-00895,2022-05-22,East,Australia,Infrastructure,Hospital Beds per 1000,34.94,88.15,48.36,2043369,2985502.31,9514403.75,11,10,2.6,Declining,Medium,-27.75,39.64,318.69
PUB-00896,2024-03-23,West,Germany,Health,Life Expectancy,62.96,61.67,16.24,3063715,32205746.69,10069107.9,54,44,1.4,Stable,Medium,287.68,102.09,31.26
PUB-00897,2022-11-07,South,India,Employment,Income Inequality,78.46,93.47,40.11,3949855,1584759.4,23978213.19,49,9,1.9,Declining,High,95.61,83.94,1513.05
PUB-00898,2024-05-08,East,Mexico,Health,Air Quality Index,44.99,86.54,38.76,3048094,16471027.59,13512182.21,82,48,2.0,Improving,Medium,16.07,51.99,82.04
PUB-00899,2022-01-19,South,France,Health,CO2 Emissions,79.0,55.37,80.49,8270027,1028056.61,18035175.28,44,2,1.4,Improving,Low,-1.85,142.68,1754.3
PUB-00900,2022-03-04,North,Mexico,Housing,School Enrollment Rate,68.49,91.72,82.84,517176,177857.08,23985282.45,30,11,3.1,Declining,Critical,-17.32,74.67,13485.71
PUB-00901,2024-10-29,North,Brazil,Health,Life Expectancy,68.63,58.25,47.66,1033664,30524220.31,4579924.43,27,48,2.7,Improving,Medium,44.0,117.82,15.0
PUB-00902,2022-03-08,Central,Canada,Housing,Housing Affordability Index,77.83,76.14,64.18,4722583,17530277.17,33584442.43,72,42,4.9,Stable,High,21.27,102.22,191.58
PUB-00903,2022-10-03,North,Germany,Climate,Access to Clean Water,82.66,79.64,21.11,2697462,19120154.71,22224264.46,55,19,3.8,Improving,Low,291.57,103.79,116.23
PUB-00904,2024-04-01,Central,Mexico,Education,Unemployment Rate,38.61,80.67,48.65,8028141,15464390.93,46149015.28,33,10,2.0,Improving,Low,-20.64,47.86,298.42
PUB-00905,2023-12-16,North,UK,Education,Access to Clean Water,66.57,79.4,81.99,7062085,48950021.24,31109524.57,38,42,1.7,Improving,Medium,-18.81,83.84,63.55
PUB-00906,2023-03-04,Central,Japan,Health,Life Expectancy,79.87,91.96,19.49,9740412,8669721.02,8522769.42,66,39,3.8,Improving,Critical,309.8,86.85,98.31
PUB-00907,2023-06-20,Central,Brazil,Climate,Life Expectancy,69.12,65.96,50.91,9581849,15640906.87,38736083.85,17,4,2.0,Stable,Medium,35.77,104.79,247.66
PUB-00908,2024-08-17,South,India,Employment,Life Expectancy,79.03,55.79,21.26,4693741,10952448.74,18858527.12,48,16,3.2,Improving,High,271.73,141.66,172.19
PUB-00909,2023-11-20,East,France,Infrastructure,Life Expectancy,84.9,95.35,47.98,6680316,29418656.68,39852108.99,45,1,4.5,Stable,Medium,76.95,89.04,135.47
PUB-00910,2024-07-22,West,UK,Health,Air Quality Index,70.04,76.67,15.76,5403674,33919426.82,23417046.16,5,22,3.4,Stable,High,344.42,91.35,69.04
PUB-00911,2023-02-21,South,France,Health,Life Expectancy,12.16,84.43,41.1,3359759,38051810.21,27242037.37,3,6,3.9,Declining,Critical,-70.41,14.4,71.59
PUB-00912,2023-03-28,Central,Canada,Infrastructure,CO2 Emissions,14.16,92.21,92.95,110598,23072829.28,38151463.42,94,16,1.8,Declining,Low,-84.77,15.36,165.35
PUB-00913,2023-10-15,Central,Germany,Housing,School Enrollment Rate,59.32,80.97,70.84,1745456,35169362.73,1930224.03,4,26,3.8,Stable,Medium,-16.26,73.26,5.49
PUB-00914,2023-08-15,Central,Brazil,Housing,Air Quality Index,66.86,68.81,85.42,4551276,39974316.74,7645262.34,24,43,1.5,Declining,High,-21.73,97.17,19.13
PUB-00915,2024-11-05,Central,Germany,Education,Unemployment Rate,80.09,62.96,85.01,4470151,31689869.4,344454.45,51,49,3.5,Improving,High,-5.79,127.21,1.09
PUB-00916,2024-10-21,South,Brazil,Education,CO2 Emissions,83.13,58.6,85.85,7027851,27505252.17,35378638.39,19,17,2.5,Improving,Medium,-3.17,141.86,128.63
PUB-00917,2023-02-28,North,Canada,Education,Unemployment Rate,37.75,94.89,35.35,5580484,43375730.0,1473386.29,32,38,2.1,Declining,High,6.79,39.78,3.4
PUB-00918,2024-01-04,West,Mexico,Employment,Renewable Energy %,79.46,93.67,33.28,2079159,31618572.75,27200612.73,71,11,2.4,Improving,Low,138.76,84.83,86.03
PUB-00919,2024-10-04,South,Japan,Climate,CO2 Emissions,82.92,81.15,42.08,1365657,26551004.36,45151482.66,22,12,2.0,Improving,Critical,97.05,102.18,170.06
PUB-00920,2022-07-02,North,Brazil,Employment,Access to Clean Water,92.3,59.16,27.99,5063419,29158456.04,16185451.89,34,40,2.5,Stable,High,229.76,156.02,55.51
PUB-00921,2023-01-18,Central,Germany,Health,Air Quality Index,36.61,95.5,44.67,1486198,18127115.17,19767782.51,4,5,1.5,Declining,Medium,-18.04,38.34,109.05
PUB-00922,2022-08-09,East,India,Education,Income Inequality,35.83,56.32,53.59,5396371,27775463.07,36750476.9,25,3,3.2,Stable,Low,-33.14,63.62,132.31
PUB-00923,2023-08-04,West,Mexico,Infrastructure,Access to Clean Water,49.55,58.44,43.2,2379179,20988143.49,25625541.29,70,47,1.5,Improving,High,14.7,84.79,122.1
PUB-00924,2024-04-05,North,Canada,Health,Air Quality Index,37.24,72.1,47.83,8870825,45649481.95,35224251.82,63,33,2.7,Stable,High,-22.14,51.65,77.16
PUB-00925,2024-08-24,North,India,Education,Life Expectancy,77.33,78.09,86.66,9062607,46680289.76,31950472.36,33,1,3.3,Declining,Low,-10.77,99.03,68.45
PUB-00926,2022-07-06,Central,Mexico,Employment,School Enrollment Rate,63.02,90.0,15.01,6426712,23774367.53,18878176.9,83,37,5.0,Improving,Low,319.85,70.02,79.41
PUB-00927,2023-06-01,East,Canada,Health,Hospital Beds per 1000,56.64,87.24,79.17,3413424,35391338.15,744669.87,70,40,1.2,Stable,High,-28.46,64.92,2.1
PUB-00928,2024-02-27,West,Australia,Climate,Income Inequality,49.84,55.45,85.25,2643465,32240083.44,38725249.06,55,18,3.1,Stable,Medium,-41.54,89.88,120.12
PUB-00929,2023-05-12,North,Brazil,Climate,School Enrollment Rate,33.2,59.36,14.65,8878855,35872395.8,36350107.59,2,15,4.8,Improving,Medium,126.62,55.93,101.33
PUB-00930,2024-10-31,West,Brazil,Housing,School Enrollment Rate,44.56,83.54,29.17,988242,28110311.21,13539935.64,94,15,1.5,Declining,Low,52.76,53.34,48.17
PUB-00931,2024-04-26,Central,Mexico,Health,Renewable Energy %,18.86,59.11,70.15,146951,33987843.39,16979914.74,78,45,2.1,Improving,Low,-73.11,31.91,49.96
PUB-00932,2024-03-04,Central,Brazil,Climate,Hospital Beds per 1000,57.41,92.33,86.05,1530510,28986649.22,15248825.1,81,17,3.8,Improving,Medium,-33.28,62.18,52.61
PUB-00933,2023-08-04,East,Japan,Climate,Renewable Energy %,11.8,81.82,38.5,9417359,35715418.01,19364624.39,9,22,3.9,Declining,Medium,-69.35,14.42,54.22
PUB-00934,2023-05-07,West,Canada,Education,School Enrollment Rate,59.09,71.14,40.06,4836459,45809759.96,43573832.67,91,22,2.5,Stable,High,47.5,83.06,95.12
PUB-00935,2022-11-16,West,France,Education,Air Quality Index,34.41,74.95,87.16,9430732,27832845.74,43267115.97,52,39,2.1,Stable,Medium,-60.52,45.91,155.45
PUB-00936,2022-02-16,Central,Japan,Infrastructure,Unemployment Rate,29.24,55.3,30.06,4896670,39192187.54,47323806.73,34,37,1.4,Declining,Medium,-2.73,52.88,120.75
PUB-00937,2023-03-02,East,India,Infrastructure,CO2 Emissions,50.73,95.88,25.9,7568340,17963628.39,19872778.64,41,33,2.3,Improving,Low,95.87,52.91,110.63
PUB-00938,2022-07-07,East,Germany,Housing,Access to Clean Water,66.37,63.55,67.03,2051851,7843993.21,38934338.47,30,33,2.2,Stable,Medium,-0.98,104.44,496.36
PUB-00939,2024-10-10,South,Germany,Housing,CO2 Emissions,63.92,50.59,25.5,4009558,44497806.37,19749607.05,57,0,5.0,Declining,Low,150.67,126.35,44.38
PUB-00940,2022-10-12,South,Germany,Housing,Income Inequality,63.06,59.49,33.59,9175989,35485614.5,43732328.59,81,15,4.8,Declining,High,87.73,106.0,123.24
PUB-00941,2024-04-14,East,France,Climate,Air Quality Index,88.97,89.3,44.52,346112,9322118.52,39993522.91,93,30,2.6,Declining,Medium,99.84,99.63,429.02
PUB-00942,2024-05-16,South,Australia,Health,Life Expectancy,89.77,55.3,17.95,5104936,17825301.56,11593559.45,25,40,1.6,Stable,Medium,400.11,162.33,65.04
PUB-00943,2024-01-18,West,Germany,Infrastructure,Renewable Energy %,89.19,91.51,64.98,5357500,18586465.74,22241802.05,87,32,2.3,Stable,High,37.26,97.46,119.67
PUB-00944,2022-10-27,North,Brazil,Housing,Housing Affordability Index,59.33,78.99,79.61,785139,8200304.77,10155219.07,90,4,3.8,Stable,Low,-25.47,75.11,123.84
PUB-00945,2024-11-27,South,France,Health,Housing Affordability Index,35.91,95.39,80.11,8604307,4256008.84,22391480.66,69,43,1.0,Stable,Medium,-55.17,37.65,526.11
PUB-00946,2022-10-18,East,UK,Climate,Life Expectancy,18.6,53.55,64.49,576493,15059657.75,36375515.78,77,46,5.0,Stable,Low,-71.16,34.73,241.54
PUB-00947,2023-09-28,North,Mexico,Health,Air Quality Index,60.72,95.38,50.59,6825017,29639415.37,5898643.05,3,23,3.7,Stable,Medium,20.02,63.66,19.9
PUB-00948,2024-03-15,Central,Japan,Health,CO2 Emissions,26.1,70.53,39.54,1062175,23741400.67,7985561.84,25,17,2.9,Improving,Low,-33.99,37.01,33.64
PUB-00949,2023-11-14,West,Brazil,Education,CO2 Emissions,40.14,90.67,10.55,7343835,25130301.02,39593220.82,24,27,1.3,Stable,Medium,280.47,44.27,157.55
PUB-00950,2023-06-25,North,Japan,Employment,Renewable Energy %,91.64,69.37,85.46,7859187,15061313.84,4040080.89,97,27,2.8,Declining,Medium,7.23,132.1,26.82
PUB-00951,2022-12-07,Central,USA,Education,Unemployment Rate,31.5,54.93,11.85,106063,37216705.19,19419972.02,93,30,1.3,Stable,Medium,165.82,57.35,52.18
PUB-00952,2024-10-17,South,Brazil,Education,School Enrollment Rate,57.89,94.18,55.69,1294932,40116149.41,45151496.96,31,26,4.4,Declining,Low,3.95,61.47,112.55
PUB-00953,2022-09-21,Central,Brazil,Employment,Housing Affordability Index,81.12,50.96,24.65,6976191,42526658.68,17739335.46,82,46,2.3,Improving,High,229.09,159.18,41.71
PUB-00954,2023-08-18,North,Australia,Employment,Renewable Energy %,18.21,71.88,62.48,7066427,29416718.67,7668614.3,4,20,3.7,Improving,Medium,-70.85,25.33,26.07
PUB-00955,2022-01-06,East,Canada,Education,Income Inequality,50.88,68.67,17.97,7926878,45246078.04,36776594.34,0,26,2.1,Improving,High,183.14,74.09,81.28
PUB-00956,2022-03-22,West,USA,Employment,Renewable Energy %,66.7,67.55,57.28,8021323,7004795.16,43228393.38,23,43,1.4,Improving,Medium,16.45,98.74,617.13
PUB-00957,2022-03-12,West,Mexico,Climate,Life Expectancy,59.06,72.83,76.83,8602156,30908336.08,22858266.62,1,4,1.8,Declining,Low,-23.13,81.09,73.96
PUB-00958,2022-10-17,North,Mexico,Education,Life Expectancy,51.96,52.46,54.53,8108897,28129425.44,2575041.54,25,49,2.5,Declining,Medium,-4.71,99.05,9.15
PUB-00959,2022-02-12,West,Australia,Infrastructure,Income Inequality,98.08,85.74,24.82,4779551,22232776.47,39912628.18,78,9,3.4,Stable,Medium,295.17,114.39,179.52
PUB-00960,2024-03-12,East,Brazil,Infrastructure,Unemployment Rate,77.85,56.67,62.14,276176,27477407.35,18820169.21,60,24,1.9,Improving,High,25.28,137.37,68.49
PUB-00961,2022-04-12,North,Germany,Infrastructure,Life Expectancy,28.07,64.67,58.63,6119083,3370743.72,43784133.34,53,41,1.4,Declining,Low,-52.12,43.4,1298.95
PUB-00962,2022-06-26,North,France,Education,Unemployment Rate,21.27,97.91,85.63,7256398,35630436.07,4423184.18,64,24,4.0,Declining,High,-75.16,21.72,12.41
PUB-00963,2023-09-15,Central,Mexico,Health,Hospital Beds per 1000,24.1,92.21,13.08,5390948,23133174.87,6170407.59,65,9,4.4,Declining,Medium,84.25,26.14,26.67
PUB-00964,2024-02-12,East,India,Employment,Income Inequality,69.53,75.18,72.32,8713763,41307895.17,46341552.7,80,28,3.8,Improving,Critical,-3.86,92.48,112.19
PUB-00965,2022-02-05,South,UK,Infrastructure,Hospital Beds per 1000,81.53,70.15,46.85,1188627,37850153.96,17915858.6,95,9,4.1,Improving,Medium,74.02,116.22,47.33
PUB-00966,2023-10-17,Central,India,Education,Hospital Beds per 1000,31.94,95.99,48.48,723974,37919133.39,43374640.6,21,1,4.0,Improving,High,-34.12,33.27,114.39
PUB-00967,2022-06-26,East,India,Housing,Air Quality Index,96.95,95.02,92.33,2295424,14788777.8,30873455.85,95,49,3.5,Improving,Medium,5.0,102.03,208.76
PUB-00968,2022-02-19,South,India,Housing,Life Expectancy,73.88,82.52,40.48,5185572,32496181.29,26865110.45,8,0,4.9,Improving,High,82.51,89.53,82.67
PUB-00969,2023-11-24,North,UK,Climate,Housing Affordability Index,56.9,65.67,60.29,3889800,40056251.46,41749125.08,77,34,5.0,Declining,Low,-5.62,86.65,104.23
PUB-00970,2023-07-28,West,Brazil,Climate,Hospital Beds per 1000,50.28,88.98,32.28,7958639,28180719.29,26321279.96,71,27,1.3,Stable,Critical,55.76,56.51,93.4
PUB-00971,2023-03-03,North,UK,Health,Life Expectancy,65.58,79.43,41.58,4923658,7094392.29,36942120.71,74,29,3.9,Declining,High,57.72,82.56,520.72
PUB-00972,2022-10-21,North,Mexico,Health,Access to Clean Water,86.8,56.07,57.94,5752904,37342898.81,7723489.56,30,25,3.6,Declining,High,49.81,154.81,20.68
PUB-00973,2024-10-11,South,France,Education,Housing Affordability Index,83.23,56.66,94.66,2576597,41885849.0,43829551.74,15,22,4.6,Improving,Medium,-12.07,146.89,104.64
PUB-00974,2022-08-23,East,France,Health,Unemployment Rate,14.76,63.22,59.35,5408272,5927599.86,2719599.22,46,15,4.0,Stable,High,-75.13,23.35,45.88
PUB-00975,2024-03-31,South,UK,Climate,Housing Affordability Index,79.47,78.37,29.31,4775841,23183763.96,39532556.34,82,18,2.0,Improving,Low,171.14,101.4,170.52
PUB-00976,2023-02-20,North,Mexico,Housing,Air Quality Index,30.29,51.54,92.0,7644548,8608574.8,28748670.2,24,25,1.5,Declining,Medium,-67.08,58.77,333.95
PUB-00977,2022-04-27,West,Japan,Housing,Access to Clean Water,94.7,92.87,32.66,3139386,28476026.67,7798604.7,41,29,2.3,Declining,Medium,189.96,101.97,27.39
PUB-00978,2023-02-10,East,USA,Infrastructure,Access to Clean Water,54.14,59.24,59.45,7361197,47640636.04,28217295.07,18,32,4.2,Stable,Medium,-8.93,91.39,59.23
PUB-00979,2023-04-26,North,Japan,Health,Unemployment Rate,23.68,89.47,13.4,4178916,1091836.67,46883760.39,36,46,3.0,Declining,Medium,76.72,26.47,4294.03
PUB-00980,2023-10-18,Central,USA,Climate,Life Expectancy,31.31,92.22,48.4,7378897,9835326.95,8948700.73,84,40,3.8,Stable,Critical,-35.31,33.95,90.99
PUB-00981,2024-05-11,West,Australia,Climate,Access to Clean Water,13.24,67.79,90.04,3168037,18266250.62,32943637.51,34,40,3.0,Improving,Low,-85.3,19.53,180.35
PUB-00982,2023-03-21,South,Mexico,Education,Life Expectancy,98.92,66.86,12.08,1564197,5225263.64,5820253.42,5,3,4.5,Declining,High,718.87,147.95,111.39
PUB-00983,2024-02-21,North,France,Infrastructure,Unemployment Rate,48.33,57.09,34.64,3136352,11327113.2,14789716.56,43,23,2.7,Declining,High,39.52,84.66,130.57
PUB-00984,2023-02-16,South,India,Housing,Unemployment Rate,34.62,80.35,64.99,7388870,35438534.39,12853079.68,0,48,1.9,Stable,Critical,-46.73,43.09,36.27
PUB-00985,2022-01-27,South,Mexico,Housing,Renewable Energy %,55.09,65.78,69.92,3660039,694543.79,34663725.58,31,23,4.7,Improving,Low,-21.21,83.75,4990.86
PUB-00986,2022-07-03,East,France,Climate,Life Expectancy,57.4,81.63,53.4,6334471,10856476.69,7658584.0,18,30,2.6,Improving,High,7.49,70.32,70.54
PUB-00987,2022-04-30,Central,Mexico,Employment,School Enrollment Rate,23.16,67.76,75.74,9822808,21590421.1,40787302.3,99,18,2.6,Declining,Medium,-69.42,34.18,188.91
PUB-00988,2022-04-27,North,Mexico,Infrastructure,Renewable Energy %,40.55,53.07,36.36,4289720,21210325.5,4072190.41,24,31,3.3,Improving,Low,11.52,76.41,19.2
