employee_id,department,region,job_title,hire_date,gender,ethnicity,age,education,salary,performance_rating,satisfaction_score,engagement_score,training_hours,promotion_last_3_years,employment_status,time_to_hire_days,turnover_risk,tenure_years
EMP-01127,Sales,West,Analyst,2016-07-13,Male,Hispanic,34,Bachelor,59823.33,2.8,4.1,63.0,39,0,Active,57,0.58,8.5
EMP-01128,HR,East,VP,2023-01-07,Non-Binary,White,22,Master,122632.42,1.8,1.9,4.0,129,0,Active,14,0.67,2.0
EMP-01129,Finance,East,VP,2020-04-06,Female,Black,62,Associate,58361.65,1.7,3.2,10.0,188,0,Active,94,0.06,4.7
EMP-01130,Marketing,South,Analyst,2017-03-12,Female,Black,57,Master,89033.48,3.0,5.0,96.0,20,0,Active,18,0.42,7.8
EMP-01131,HR,Central,Manager,2016-09-25,Female,White,53,Master,77012.03,2.1,4.9,68.0,139,1,Active,57,0.52,8.3
EMP-01132,Engineering,East,Coordinator,2017-02-15,Male,Black,26,Bachelor,41992.59,1.9,2.8,70.0,192,0,On Leave,71,0.72,7.9
EMP-01133,Marketing,East,Senior Engineer,2015-01-18,Male,White,28,Bachelor,189092.69,3.9,2.1,11.0,77,0,Active,109,0.38,10.0
EMP-01134,Engineering,East,Specialist,2015-02-22,Male,Asian,53,Bachelor,165072.57,1.1,2.2,24.0,87,0,Active,31,0.17,9.9
EMP-01135,Operations,Central,Senior Engineer,2024-08-30,Female,White,49,Bachelor,123038.47,4.0,4.5,40.0,139,0,Active,58,0.09,0.3
EMP-01136,Customer Support,East,Analyst,2020-08-12,Male,Asian,54,Bachelor,95179.79,4.6,3.7,21.0,51,0,On Leave,71,0.81,4.4
EMP-01137,Marketing,South,Senior Manager,2023-03-11,Female,Black,35,Bachelor,105855.28,3.8,3.4,81.0,13,0,Active,54,0.48,1.8
EMP-01138,Finance,South,Specialist,2023-02-19,Female,Hispanic,34,Bachelor,72830.46,1.8,2.1,61.0,145,0,Active,48,0.23,1.9
EMP-01139,Sales,South,Analyst,2019-03-13,Male,White,50,Bachelor,194912.07,3.9,2.6,20.0,151,0,Active,49,0.8,5.8
EMP-01140,HR,West,Senior Manager,2020-07-05,Male,White,61,Bachelor,85676.66,3.0,3.2,77.0,153,0,Active,55,0.81,4.5
EMP-01141,R&D,South,Coordinator,2019-07-16,Male,Black,22,High School,51952.71,3.6,3.1,55.0,188,0,Active,87,0.65,5.5
EMP-01142,R&D,North,Engineer,2019-08-31,Female,White,48,Associate,130312.48,2.6,1.2,22.0,195,0,Active,15,0.12,5.3
EMP-01143,Operations,East,Engineer,2019-06-05,Male,White,51,Bachelor,159806.16,1.8,2.9,84.0,63,0,Active,31,0.3,5.6
EMP-01144,HR,South,Engineer,2023-04-29,Male,White,55,Master,195421.87,1.1,3.4,22.0,167,0,Terminated,48,0.88,1.7
EMP-01145,Marketing,Central,Coordinator,2019-03-09,Female,White,22,Bachelor,139440.57,4.0,4.2,69.0,156,0,Terminated,35,0.12,5.8
EMP-01146,Customer Support,Central,Senior Manager,2019-04-23,Female,White,55,Bachelor,69505.06,2.7,1.5,41.0,145,0,On Leave,68,0.7,5.7
EMP-01147,Customer Support,Central,Senior Engineer,2020-06-28,Male,Other,28,PhD,102575.51,2.0,4.3,75.0,195,1,Active,82,0.26,4.5
EMP-01148,Operations,West,Manager,2018-06-14,Male,Black,22,Master,90664.91,3.5,1.4,43.0,58,1,Active,60,0.03,6.6
EMP-01149,Customer Support,Central,Specialist,2022-03-10,Female,Asian,63,Master,43124.92,4.2,3.0,29.0,122,0,Active,37,0.69,2.8
EMP-01150,Sales,West,VP,2021-08-06,Male,White,39,High School,102748.26,3.1,1.3,96.0,96,0,Active,45,0.26,3.4
EMP-01151,Sales,East,Engineer,2015-10-19,Male,White,56,Bachelor,167939.19,4.0,4.3,76.0,183,0,On Leave,111,0.74,9.2
EMP-01152,Operations,North,Specialist,2019-08-02,Male,Black,40,Bachelor,104851.07,2.4,2.9,83.0,108,1,Active,114,0.37,5.4
EMP-01153,Finance,Central,Senior Manager,2024-12-03,Male,Asian,34,Master,176284.81,3.6,3.5,32.0,65,0,Active,24,0.22,0.1
EMP-01154,Engineering,Central,Director,2015-06-09,Male,Hispanic,44,Master,158868.0,3.5,3.0,35.0,114,0,Active,23,0.91,9.6
EMP-01155,R&D,West,Analyst,2016-05-24,Female,Hispanic,23,High School,155096.52,1.7,2.8,18.0,11,0,Active,100,0.36,8.6
EMP-01156,HR,West,Coordinator,2019-04-26,Female,White,24,High School,100967.65,4.0,1.7,45.0,21,0,On Leave,115,0.91,5.7
EMP-01157,Marketing,North,Senior Engineer,2021-05-05,Female,Other,43,Bachelor,48536.92,4.0,4.8,100.0,189,1,Active,87,0.96,3.7
EMP-01158,Sales,South,Senior Analyst,2016-10-27,Female,Black,57,Bachelor,181190.18,3.6,3.9,59.0,153,0,Active,56,0.41,8.2
EMP-01159,HR,West,Director,2017-03-06,Female,White,29,Associate,142126.03,2.5,3.3,73.0,141,0,Terminated,20,0.72,7.8
EMP-01160,HR,North,Director,2023-07-23,Male,White,44,PhD,54483.07,3.2,1.8,74.0,8,0,Active,61,0.4,1.4
EMP-01161,HR,East,Coordinator,2019-11-23,Male,White,29,High School,53049.97,2.8,2.6,21.0,6,0,Active,90,0.66,5.1
EMP-01162,Operations,Central,Senior Manager,2017-11-11,Female,White,46,Bachelor,138283.94,1.0,2.4,7.0,104,1,Active,36,0.77,7.1
EMP-01163,Sales,Central,Senior Manager,2023-08-26,Female,Hispanic,56,Bachelor,107553.66,1.0,4.0,13.0,174,1,On Leave,88,0.64,1.4
EMP-01164,Finance,North,Senior Analyst,2023-06-06,Female,White,32,Master,70514.79,1.8,1.8,72.0,185,0,Active,112,0.29,1.6
EMP-01165,HR,North,Manager,2023-02-06,Male,White,62,Bachelor,78309.08,4.7,3.7,46.0,19,0,Terminated,21,0.31,1.9
EMP-01166,Sales,Central,Coordinator,2018-11-28,Female,Black,64,Bachelor,101717.39,3.5,4.6,91.0,78,0,Active,100,0.86,6.1
EMP-01167,Sales,West,Senior Analyst,2020-09-18,Male,Black,27,Associate,160033.56,2.6,4.4,37.0,183,0,Terminated,113,0.56,4.3
EMP-01168,R&D,South,Analyst,2022-12-14,Female,Black,63,Associate,71515.33,3.4,2.4,11.0,170,0,Terminated,20,0.9,2.0
EMP-01169,Marketing,East,Senior Manager,2020-06-24,Female,Black,63,High School,152366.59,1.3,1.6,97.0,113,0,Active,23,0.42,4.5
EMP-01170,R&D,South,Specialist,2022-02-13,Female,White,38,Master,68646.31,1.4,2.5,41.0,97,0,Terminated,25,0.26,2.9
EMP-01171,Finance,South,VP,2022-09-21,Male,Black,57,Associate,162197.16,1.3,2.6,85.0,187,0,Active,108,0.61,2.3
EMP-01172,Finance,South,Senior Engineer,2019-02-17,Female,Other,39,Master,184040.57,4.3,3.1,6.0,179,0,Active,88,0.89,5.9
EMP-01173,Finance,Central,Senior Analyst,2022-10-23,Female,Hispanic,54,Associate,110845.89,5.0,1.2,37.0,114,0,On Leave,50,0.5,2.2
EMP-01174,Operations,South,Senior Analyst,2015-08-25,Female,White,39,Master,142611.9,1.9,3.0,60.0,193,0,Terminated,39,0.28,9.4
EMP-01175,Sales,West,Senior Analyst,2022-04-20,Female,Hispanic,28,Bachelor,82616.44,2.9,3.4,53.0,19,1,Terminated,18,0.22,2.7
EMP-01176,Sales,West,Senior Engineer,2019-04-28,Female,White,50,Bachelor,188422.22,1.5,4.8,73.0,140,0,Active,64,0.45,5.7
EMP-01177,Finance,West,Analyst,2019-10-03,Female,White,26,Bachelor,108139.99,4.5,3.9,88.0,24,1,Active,60,0.85,5.2
EMP-01178,Operations,North,Director,2023-04-02,Female,Hispanic,37,Bachelor,119471.66,1.6,1.1,76.0,120,1,On Leave,20,0.29,1.8
EMP-01179,R&D,East,Senior Manager,2017-10-07,Male,White,52,Associate,81834.93,3.1,1.7,32.0,35,0,Active,49,0.55,7.2
EMP-01180,Sales,West,Analyst,2017-09-19,Female,Asian,26,Master,71042.03,3.3,2.9,97.0,2,0,On Leave,20,0.17,7.3
EMP-01181,Finance,South,Coordinator,2020-05-10,Female,White,31,Associate,76388.34,2.9,4.9,92.0,46,0,Active,52,0.74,4.6
EMP-01182,Marketing,North,Engineer,2015-05-22,Male,Hispanic,50,Associate,116132.79,1.2,3.4,63.0,139,0,On Leave,55,0.46,9.6
EMP-01183,Engineering,Central,Analyst,2024-02-13,Male,White,50,Bachelor,62017.48,3.7,4.4,51.0,187,0,Active,113,0.24,0.9
EMP-01184,Operations,West,VP,2019-01-20,Male,Hispanic,37,PhD,102060.77,4.5,1.4,52.0,27,1,Active,67,0.75,6.0
EMP-01185,Customer Support,South,Analyst,2022-01-28,Female,White,25,Bachelor,101125.54,1.4,2.7,74.0,74,0,Active,19,0.73,2.9
EMP-01186,Engineering,South,Specialist,2022-12-04,Male,White,22,Bachelor,109304.16,3.9,1.1,49.0,80,0,Active,98,0.03,2.1
EMP-01187,Customer Support,Central,Manager,2022-08-02,Male,Asian,29,PhD,107519.95,4.3,2.0,99.0,141,0,Active,78,0.44,2.4
EMP-01188,Engineering,North,Senior Analyst,2015-04-26,Male,Asian,49,Master,83907.21,1.7,4.2,71.0,30,0,Active,15,0.59,9.7
EMP-01189,Engineering,South,Engineer,2022-10-27,Female,Asian,22,Master,98688.75,5.0,3.5,25.0,196,0,Active,80,0.26,2.2
EMP-01190,Marketing,East,Analyst,2022-06-19,Male,White,49,Associate,184378.29,2.2,2.1,66.0,110,0,Active,116,0.06,2.5
EMP-01191,Sales,West,Engineer,2022-03-28,Non-Binary,Hispanic,24,Master,45995.6,2.2,4.4,49.0,193,0,Active,111,0.28,2.8
EMP-01192,Marketing,North,Specialist,2016-08-28,Female,Asian,23,Master,54045.68,3.3,3.9,17.0,59,0,Active,27,0.87,8.3
EMP-01193,HR,West,Senior Manager,2017-12-06,Male,White,46,Bachelor,188615.17,4.3,3.0,52.0,102,1,Active,102,0.34,7.1
EMP-01194,Operations,West,Coordinator,2021-10-15,Female,Black,58,Bachelor,83360.04,2.8,1.2,86.0,76,0,Terminated,114,0.79,3.2
EMP-01195,Sales,Central,Senior Analyst,2020-02-09,Male,White,32,Bachelor,88668.13,3.2,4.6,3.0,19,0,Active,114,0.7,4.9
EMP-01196,Finance,East,Senior Manager,2022-08-21,Female,White,39,Bachelor,95053.27,3.5,3.7,85.0,10,1,On Leave,93,0.96,2.4
EMP-01197,HR,East,Specialist,2016-08-26,Male,Asian,63,Associate,56540.53,4.2,4.3,69.0,105,0,Active,92,0.87,8.4
EMP-01198,HR,Central,Senior Engineer,2017-11-07,Male,White,60,Bachelor,163037.13,3.6,4.7,73.0,131,0,Active,37,0.94,7.2
EMP-01199,Operations,West,Director,2017-10-10,Female,White,61,Bachelor,66106.93,1.7,1.6,89.0,179,1,Active,54,0.02,7.2
EMP-01200,Marketing,East,Senior Engineer,2021-10-02,Male,White,41,Bachelor,152280.73,3.4,4.0,94.0,46,0,Active,85,0.3,3.2
EMP-01201,HR,West,Engineer,2021-06-26,Female,Hispanic,38,Bachelor,77201.2,1.9,1.6,30.0,121,0,Active,67,0.87,3.5
EMP-01202,R&D,North,Senior Manager,2022-06-07,Female,White,28,Bachelor,149137.43,2.7,3.1,92.0,194,0,Active,15,0.37,2.6
EMP-01203,Marketing,Central,Manager,2024-06-08,Female,White,38,High School,195499.67,4.5,3.9,22.0,138,0,Terminated,119,0.05,0.6
EMP-01204,HR,Central,Analyst,2016-10-23,Male,Hispanic,25,High School,121551.61,1.5,3.1,15.0,115,0,Active,103,0.93,8.2
EMP-01205,R&D,East,Manager,2015-02-20,Female,Hispanic,57,Bachelor,91026.02,2.4,2.9,56.0,49,0,Active,31,0.45,9.9
EMP-01206,Marketing,North,Senior Engineer,2016-04-23,Male,White,51,PhD,100475.99,3.2,2.1,93.0,150,1,Active,31,0.05,8.7
EMP-01207,Sales,West,Specialist,2023-08-24,Female,Mixed,22,Associate,101427.84,4.5,4.1,6.0,189,1,Active,32,0.28,1.4
EMP-01208,HR,East,Specialist,2016-01-14,Female,Asian,56,Master,60053.19,4.1,1.4,53.0,52,0,Active,50,0.86,9.0
EMP-01209,Customer Support,West,Director,2022-03-24,Male,Hispanic,33,Bachelor,171007.22,2.7,1.9,68.0,94,0,Active,110,0.79,2.8
EMP-01210,R&D,North,Senior Manager,2022-12-24,Female,Hispanic,38,Associate,100677.05,3.0,1.2,75.0,141,0,Active,109,1.0,2.0
EMP-01211,Marketing,South,VP,2019-04-24,Female,White,37,High School,154863.03,4.4,1.7,51.0,46,0,Terminated,102,0.44,5.7
EMP-01212,Engineering,East,Engineer,2019-06-17,Female,Black,49,Master,83260.76,4.5,2.6,58.0,17,0,Active,104,0.3,5.5
EMP-01213,Engineering,East,VP,2022-12-02,Male,Asian,53,Associate,97024.47,3.1,1.1,46.0,66,0,Active,34,0.13,2.1
EMP-01214,HR,Central,Director,2021-07-28,Male,White,56,Bachelor,181904.7,1.8,1.9,73.0,108,0,Active,100,0.3,3.4
EMP-01215,Operations,South,Senior Analyst,2015-11-26,Male,Asian,40,Bachelor,107992.57,3.0,1.2,39.0,102,0,On Leave,75,0.2,9.1
EMP-01216,Marketing,East,Manager,2020-10-24,Female,White,50,Master,96509.44,4.7,4.5,29.0,150,1,Active,88,0.67,4.2
EMP-01217,R&D,West,Specialist,2017-02-12,Female,Black,50,Bachelor,90185.58,3.4,4.6,27.0,94,1,Active,34,0.77,7.9
EMP-01218,Sales,North,Engineer,2024-10-28,Male,White,37,Bachelor,182869.73,4.1,3.8,66.0,187,0,Active,56,0.8,0.2
EMP-01219,Customer Support,South,Coordinator,2019-09-29,Male,Hispanic,25,Master,107654.45,1.1,3.4,93.0,186,0,Active,108,0.75,5.3
EMP-01220,Operations,Central,Senior Analyst,2016-11-10,Male,Hispanic,42,High School,180341.77,3.5,4.2,28.0,87,0,Active,71,0.49,8.1
EMP-01221,Operations,Central,Analyst,2024-04-21,Female,White,22,Master,88046.22,3.4,2.1,26.0,49,0,Active,48,0.39,0.7
EMP-01222,HR,West,Analyst,2019-10-15,Female,Black,40,Bachelor,196528.58,2.9,4.0,72.0,188,0,Active,112,0.1,5.2
EMP-01223,R&D,North,Analyst,2017-11-01,Male,Black,47,Bachelor,120447.98,3.7,2.3,2.0,144,0,Active,29,0.58,7.2
EMP-01224,Sales,Central,VP,2022-10-04,Female,Asian,33,Bachelor,66339.4,4.5,2.8,84.0,123,1,Terminated,65,0.45,2.2
EMP-01225,R&D,Central,Director,2018-05-22,Female,Black,38,High School,107851.25,4.7,4.9,39.0,53,0,Active,44,0.24,6.6
EMP-01226,Marketing,North,Engineer,2020-08-12,Male,White,58,High School,149082.83,2.0,4.4,90.0,90,0,Active,90,0.8,4.4
EMP-01227,Engineering,South,Director,2020-12-23,Female,Black,49,Bachelor,182052.88,3.0,2.7,71.0,8,0,Active,119,0.71,4.0
EMP-01228,Marketing,East,Specialist,2022-05-21,Female,Black,57,Master,60333.71,2.2,4.6,79.0,159,0,Active,96,0.57,2.6
EMP-01229,Operations,East,Analyst,2024-12-10,Female,Mixed,50,Master,129351.08,2.7,1.4,18.0,21,0,Terminated,23,0.2,0.1
EMP-01230,R&D,North,Specialist,2019-04-17,Female,White,26,Master,125223.6,3.0,4.6,37.0,39,0,Active,61,0.57,5.7
EMP-01231,Sales,North,Senior Manager,2021-07-28,Female,White,59,Master,92538.98,4.1,4.6,29.0,77,0,Terminated,115,0.2,3.4
EMP-01232,Engineering,North,Coordinator,2018-06-15,Male,Hispanic,24,High School,105372.86,4.7,3.6,72.0,100,1,Active,82,0.73,6.6
EMP-01233,HR,West,Engineer,2023-03-26,Female,Hispanic,36,Associate,88737.24,3.3,2.3,3.0,51,0,On Leave,77,0.17,1.8
EMP-01234,Customer Support,West,Senior Analyst,2019-08-13,Male,Mixed,24,Master,88383.66,5.0,4.3,62.0,155,0,Active,62,0.74,5.4
EMP-01235,R&D,North,Manager,2023-06-10,Female,White,34,Master,125339.88,3.3,2.1,87.0,171,0,Active,17,0.54,1.6
EMP-01236,Engineering,West,Senior Manager,2024-10-29,Female,Black,26,Associate,49608.2,4.2,1.6,5.0,181,0,Active,53,0.98,0.2
EMP-01237,Operations,East,Director,2023-02-28,Female,White,42,Bachelor,117011.39,1.6,3.2,30.0,103,0,Active,89,0.47,1.8
EMP-01238,Operations,North,Senior Analyst,2024-10-01,Female,Black,62,Bachelor,91888.39,1.0,1.5,22.0,47,1,Active,73,0.24,0.2
EMP-01239,R&D,East,Engineer,2015-12-31,Male,Asian,44,High School,114300.45,1.1,2.4,100.0,21,0,Active,54,0.84,9.0
EMP-01240,HR,East,VP,2016-03-23,Male,Asian,43,Master,195997.45,4.6,3.3,99.0,103,0,Active,103,0.58,8.8
EMP-01241,Operations,West,Specialist,2022-02-18,Female,Asian,55,Master,158601.57,1.3,1.8,13.0,162,1,Active,60,0.54,2.9
EMP-01242,R&D,Central,Engineer,2021-06-03,Female,Black,62,Master,177836.94,3.5,2.7,20.0,44,0,Terminated,56,0.11,3.6
EMP-01243,Customer Support,Central,Coordinator,2023-09-17,Non-Binary,Hispanic,47,Bachelor,99436.8,3.3,2.2,3.0,27,0,Active,77,0.38,1.3
EMP-01244,Customer Support,South,Coordinator,2023-12-11,Female,Black,52,Master,152932.65,4.1,1.6,57.0,66,0,Terminated,28,0.0,1.1
EMP-01245,HR,South,Senior Analyst,2018-11-11,Male,Black,56,Bachelor,114103.89,2.3,3.5,69.0,85,0,On Leave,109,0.22,6.1
EMP-01246,Engineering,Central,Manager,2024-02-18,Male,Asian,28,PhD,135536.14,2.4,3.4,66.0,37,0,Active,42,0.53,0.9
EMP-01247,Engineering,North,Manager,2016-08-07,Female,White,61,PhD,110076.1,2.4,3.2,27.0,180,1,Active,43,0.47,8.4
EMP-01248,Operations,Central,Senior Engineer,2018-01-06,Female,White,53,Master,61073.47,1.7,4.7,21.0,102,0,Active,42,0.57,7.0
EMP-01249,Sales,West,Senior Engineer,2023-05-25,Female,Hispanic,43,Bachelor,191575.08,1.8,4.7,7.0,86,0,Terminated,104,0.87,1.6
EMP-01250,Engineering,Central,Manager,2017-05-08,Female,Hispanic,27,Master,153018.3,1.8,3.3,64.0,5,1,Active,92,0.26,7.7
EMP-01251,R&D,North,Senior Engineer,2023-05-23,Female,Hispanic,42,Associate,136097.1,1.6,4.0,25.0,141,1,Active,113,0.68,1.6
EMP-01252,Finance,North,Director,2019-06-19,Male,White,60,Associate,129725.75,4.1,4.2,10.0,35,1,Active,105,0.55,5.5
EMP-01253,Engineering,South,Senior Manager,2022-11-03,Male,White,58,Bachelor,155661.91,3.4,1.4,36.0,50,0,Active,93,0.82,2.2
EMP-01254,Sales,South,Senior Manager,2018-06-15,Female,Mixed,48,Master,125207.64,3.3,4.4,16.0,86,0,Active,87,0.27,6.6
EMP-01255,Finance,North,Senior Manager,2015-01-27,Male,White,31,High School,74546.57,3.7,1.0,51.0,76,0,Terminated,47,0.99,9.9
EMP-01256,Finance,East,Analyst,2016-11-20,Female,White,43,Master,41169.7,2.4,1.0,16.0,43,0,Terminated,76,0.66,8.1
EMP-01257,Marketing,South,Engineer,2024-02-26,Male,White,39,Master,101293.37,3.9,2.2,99.0,44,1,Active,25,0.04,0.8
EMP-01258,Finance,West,Coordinator,2020-07-07,Male,Mixed,25,Bachelor,130177.89,2.1,4.2,34.0,114,0,Active,38,0.0,4.5
EMP-01259,Operations,East,Coordinator,2015-01-07,Male,White,56,Associate,99480.53,4.3,4.7,48.0,111,0,Active,21,0.87,10.0
EMP-01260,R&D,West,Senior Manager,2016-02-01,Female,Hispanic,59,Bachelor,125330.14,3.5,2.6,60.0,168,0,Terminated,109,0.26,8.9
EMP-01261,HR,West,Senior Analyst,2015-10-14,Male,Hispanic,59,Associate,146380.35,4.3,3.5,85.0,5,0,Active,101,0.24,9.2
EMP-01262,Sales,North,Analyst,2023-09-05,Male,Hispanic,57,Bachelor,169577.39,1.2,2.9,95.0,109,0,Active,18,0.55,1.3
EMP-01263,Marketing,East,Manager,2022-10-23,Male,White,25,Bachelor,87782.85,4.4,2.1,37.0,91,0,Active,32,0.17,2.2
EMP-01264,Customer Support,South,Analyst,2019-09-08,Male,White,31,Bachelor,141308.84,1.4,4.5,43.0,134,1,On Leave,88,0.29,5.3
EMP-01265,R&D,North,Director,2020-11-20,Female,Asian,53,Bachelor,182684.23,3.7,3.3,16.0,94,0,Terminated,94,0.52,4.1
EMP-01266,Engineering,Central,VP,2019-09-04,Male,Hispanic,31,Bachelor,64388.97,1.9,3.8,20.0,92,0,Active,41,0.98,5.3
EMP-01267,Finance,South,VP,2022-05-04,Male,White,64,Bachelor,150479.18,1.2,3.5,72.0,46,0,Active,37,0.15,2.7
EMP-01268,Operations,Central,VP,2018-03-27,Female,White,31,High School,186312.98,2.0,1.3,44.0,160,0,Active,51,0.04,6.8
EMP-01269,Customer Support,North,Engineer,2023-03-22,Male,White,32,Bachelor,147414.36,2.6,4.3,84.0,106,0,Active,89,0.71,1.8
EMP-01270,Marketing,West,Analyst,2019-11-01,Female,White,60,Bachelor,54814.1,1.6,1.2,53.0,21,1,Active,44,0.62,5.2
EMP-01271,HR,West,Senior Manager,2016-11-29,Female,Black,30,Bachelor,85301.58,1.4,3.8,29.0,66,0,Active,84,0.31,8.1
EMP-01272,R&D,East,Coordinator,2016-12-23,Male,White,34,Associate,70316.84,5.0,1.6,68.0,103,0,On Leave,61,0.28,8.0
EMP-01273,Marketing,South,Coordinator,2019-03-15,Male,Asian,63,High School,185977.58,1.3,3.2,48.0,12,0,Active,16,0.87,5.8
EMP-01274,HR,Central,Specialist,2017-02-02,Female,Black,39,Master,198727.54,1.8,1.5,89.0,55,0,On Leave,89,0.32,7.9
EMP-01275,R&D,Central,Coordinator,2022-11-23,Female,Black,58,Bachelor,109254.39,2.0,4.9,38.0,76,0,Active,103,0.59,2.1
EMP-01276,R&D,East,Senior Analyst,2016-07-04,Female,White,32,PhD,183391.32,2.3,2.7,26.0,11,0,Active,117,0.43,8.5
EMP-01277,Customer Support,South,Senior Engineer,2017-03-22,Female,White,49,PhD,61611.49,1.5,4.2,45.0,4,0,Active,16,0.53,7.8
EMP-01278,R&D,West,Engineer,2020-06-15,Male,Hispanic,27,Bachelor,40549.91,4.4,4.2,85.0,182,0,Terminated,60,0.89,4.5
EMP-01279,Marketing,North,Engineer,2017-01-15,Male,White,54,Bachelor,130938.82,4.7,1.5,83.0,126,0,Active,51,0.45,8.0
EMP-01280,R&D,East,Manager,2020-08-20,Male,Hispanic,35,Associate,197981.6,3.2,3.3,89.0,75,1,Terminated,42,0.83,4.4
EMP-01281,Operations,North,Senior Analyst,2016-03-27,Female,Black,50,Bachelor,129976.46,3.3,5.0,85.0,73,0,Active,117,0.6,8.8
EMP-01282,Marketing,North,Senior Analyst,2020-01-20,Female,White,60,Master,196881.73,5.0,2.5,34.0,14,0,On Leave,58,0.36,5.0
EMP-01283,Engineering,East,Manager,2021-05-11,Male,White,36,PhD,112119.68,4.5,1.4,60.0,65,0,Active,34,0.02,3.6
EMP-01284,Operations,Central,Manager,2024-02-18,Female,White,26,Bachelor,101126.6,2.6,4.1,80.0,37,0,Active,62,0.67,0.9
EMP-01285,Engineering,South,Coordinator,2017-05-20,Non-Binary,Hispanic,43,Bachelor,188732.59,4.0,3.4,84.0,97,0,Active,62,0.7,7.6
EMP-01286,Operations,Central,Senior Analyst,2017-01-30,Male,White,52,Master,47809.42,2.1,3.9,41.0,54,0,Terminated,106,0.99,7.9
EMP-01287,Operations,West,Engineer,2017-04-03,Male,Asian,40,Associate,92286.04,1.2,3.1,52.0,182,0,Active,106,0.71,7.8
EMP-01288,Customer Support,South,Senior Analyst,2015-08-30,Male,Black,39,Bachelor,110959.62,1.1,2.1,30.0,46,0,Active,103,0.82,9.3
EMP-01289,Engineering,East,VP,2023-05-30,Male,White,27,Bachelor,53909.65,3.2,2.9,70.0,103,0,Active,93,0.17,1.6
EMP-01290,Operations,East,Director,2017-01-18,Female,Asian,30,Associate,122735.29,3.0,3.3,68.0,13,0,Active,88,0.76,8.0
EMP-01291,Marketing,East,Engineer,2024-01-28,Male,Mixed,51,Master,100048.33,1.6,2.0,59.0,142,0,Active,115,0.35,0.9
EMP-01292,Finance,North,Engineer,2023-07-07,Male,White,52,Associate,109916.63,4.4,4.4,63.0,162,0,Active,39,0.98,1.5
EMP-01293,Marketing,East,Senior Engineer,2017-02-24,Female,White,56,High School,149812.81,3.3,2.6,90.0,158,0,Active,43,0.45,7.9
EMP-01294,Engineering,West,Senior Manager,2017-11-28,Female,Hispanic,38,Bachelor,51256.27,2.5,3.9,82.0,161,0,Active,119,0.46,7.1
EMP-01295,Marketing,West,Coordinator,2024-10-10,Female,Other,63,Bachelor,193886.94,3.0,4.8,13.0,6,0,Terminated,116,0.5,0.2
EMP-01296,Finance,East,Director,2019-08-02,Female,Asian,37,Bachelor,123589.71,1.4,2.7,65.0,37,0,Terminated,100,0.31,5.4
EMP-01297,Operations,South,Coordinator,2019-12-11,Female,White,54,Associate,174209.75,4.6,2.8,17.0,126,0,Active,86,0.38,5.1
EMP-01298,HR,West,Senior Manager,2022-01-11,Male,Hispanic,25,Bachelor,90959.26,2.2,1.7,16.0,128,0,Active,41,0.39,3.0
EMP-01299,Sales,South,Engineer,2022-01-01,Male,Hispanic,52,Bachelor,90162.95,1.7,2.5,45.0,13,0,Active,35,0.51,3.0
EMP-01300,Engineering,South,Manager,2016-03-23,Male,Hispanic,54,PhD,184610.22,2.7,3.1,49.0,24,0,Active,119,0.14,8.8
EMP-01301,R&D,South,Coordinator,2024-09-26,Male,Black,57,Master,58796.24,2.1,1.9,11.0,116,0,Active,41,0.6,0.3
EMP-01302,Customer Support,East,Senior Analyst,2022-02-19,Male,White,32,Master,56604.5,2.2,1.1,52.0,135,0,Active,89,0.54,2.9
EMP-01303,Marketing,North,Senior Manager,2016-11-11,Female,Hispanic,25,Master,151533.56,4.3,2.0,18.0,167,0,Active,77,0.98,8.1
EMP-01304,Finance,East,Director,2015-11-23,Female,Hispanic,57,Master,114564.38,3.2,3.7,56.0,5,0,Active,96,0.87,9.1
EMP-01305,Engineering,West,Analyst,2018-04-15,Male,Black,26,Master,154770.45,4.7,4.4,83.0,78,0,Active,32,0.46,6.7
EMP-01306,Operations,West,Manager,2015-12-18,Female,Black,42,Bachelor,109264.21,4.8,1.5,10.0,19,0,On Leave,60,0.7,9.0
EMP-01307,Engineering,West,Senior Engineer,2019-03-28,Male,White,34,Bachelor,73878.91,5.0,3.7,41.0,80,0,Active,97,0.66,5.8
EMP-01308,HR,West,Director,2016-05-25,Male,Black,25,Master,154439.29,1.5,2.4,24.0,95,0,On Leave,115,0.23,8.6
EMP-01309,Operations,North,Analyst,2018-02-07,Male,White,63,High School,46248.86,4.6,2.2,58.0,186,0,Active,60,0.33,6.9
EMP-01310,Sales,South,Senior Manager,2015-09-21,Non-Binary,White,56,High School,111673.93,2.2,2.7,89.0,133,1,On Leave,97,0.03,9.3
EMP-01311,Marketing,East,Senior Engineer,2018-11-02,Female,Hispanic,47,Bachelor,113384.27,3.5,4.5,21.0,166,0,Active,61,0.1,6.2
EMP-01312,Customer Support,West,Senior Engineer,2015-05-02,Male,Hispanic,47,Master,52468.48,4.5,3.3,68.0,137,0,Active,15,0.31,9.7
EMP-01313,Marketing,South,Senior Analyst,2021-07-26,Female,Hispanic,40,Master,78661.04,1.4,3.6,10.0,136,1,On Leave,36,0.78,3.4
EMP-01314,Engineering,East,Specialist,2017-08-19,Male,Mixed,58,Master,81595.43,1.6,1.5,55.0,161,0,Active,95,0.72,7.4
