transaction_id,date,region,country,customer_id,customer_segment,product,sales_channel,quantity,unit_price,discount_percent,customer_lifetime_value,recency_days,frequency,monetary_value,satisfaction_score,nps_score,revenue,cost,profit,profit_margin
TXN-002483,2023-12-15,South,Brazil,CUST-0139,Startup,Product B,Partner,46,4873.77,15,44793.38,213,10,6259.62,3.7,10,190564.41,124702.67,65861.74,34.56
TXN-002484,2023-10-01,South,Japan,CUST-0366,SMB,Enterprise Suite,Online,27,474.33,15,41701.1,102,2,15167.16,4.1,97,10885.87,4844.75,6041.120000000001,55.5
TXN-002485,2023-12-04,East,Canada,CUST-0168,Startup,Product D,Direct,26,1131.91,15,46728.9,166,30,10432.31,3.4,-59,25015.21,13485.0,11530.21,46.09
TXN-002486,2024-07-21,Central,Australia,CUST-0055,SMB,Product B,Partner,32,2248.64,15,43811.63,262,30,10407.58,2.6,-64,61163.01,39870.74,21292.270000000004,34.81
TXN-002487,2023-02-28,East,UK,CUST-0280,Government,Product D,Partner,10,4968.31,0,36959.39,2,25,4625.16,3.3,99,49683.1,34534.59,15148.510000000002,30.49
TXN-002488,2024-12-03,North,Brazil,CUST-0370,Startup,Product C,Partner,18,2468.39,10,9652.02,202,43,19705.42,3.8,28,39987.92,20590.47,19397.449999999997,48.51
TXN-002489,2024-09-16,Central,Mexico,CUST-0430,Government,Enterprise Suite,Retail,41,2774.53,0,15473.88,329,24,17539.45,4.0,-24,113755.73,50215.52,63540.21,55.86
TXN-002490,2023-12-15,North,UK,CUST-0652,Individual,Product C,Partner,12,3487.4,10,25094.33,183,35,10783.97,1.4,53,37663.92,21471.4,16192.519999999997,42.99
TXN-002491,2024-09-02,East,Mexico,CUST-0934,Individual,Product E,Partner,10,4843.05,0,29650.39,259,10,3640.83,4.2,12,48430.5,33087.62,15342.879999999997,31.68
TXN-002492,2022-07-19,Central,India,CUST-0979,Individual,Product E,Retail,24,3927.59,10,39218.08,322,48,17896.05,1.3,-62,84835.94,50874.72,33961.22,40.03
TXN-002493,2024-06-16,East,USA,CUST-0365,SMB,Product A,Retail,24,1159.56,25,11734.5,228,30,22481.22,4.5,-54,20872.08,12119.33,8752.750000000002,41.94
TXN-002494,2024-07-15,Central,France,CUST-0050,SMB,Enterprise Suite,Partner,38,1549.81,0,6849.73,200,26,4538.72,2.6,-45,58892.78,29021.63,29871.149999999998,50.72
TXN-002495,2023-10-16,East,UK,CUST-0297,SMB,Basic Plan,Direct,46,533.26,0,24389.2,26,35,15106.24,3.2,9,24529.96,14274.03,10255.929999999998,41.81
TXN-002496,2022-05-18,South,Australia,CUST-0299,Enterprise,Product B,Online,25,3240.04,0,8313.15,350,24,10665.29,2.2,85,81001.0,53898.34,27102.660000000003,33.46
TXN-002497,2023-09-07,East,Mexico,CUST-0543,Startup,Product C,Retail,8,944.66,5,34839.97,102,20,2282.49,2.7,55,7179.42,3680.59,3498.83,48.73
TXN-002498,2022-04-02,South,Canada,CUST-0655,Startup,Product D,Online,14,1324.15,0,28993.73,136,39,18173.09,4.4,84,18538.1,8761.4,9776.699999999999,52.74
TXN-002499,2022-08-24,East,India,CUST-0959,Startup,Enterprise Suite,Retail,43,4446.16,15,37184.84,331,49,1871.57,2.2,-30,162507.15,88450.57,74056.57999999999,45.57
TXN-002500,2022-02-16,Central,Australia,CUST-0079,Government,Product A,Partner,31,1667.44,5,3640.11,345,40,17585.56,3.3,9,49106.11,25184.38,23921.73,48.71
TXN-002501,2023-12-04,Central,Japan,CUST-0527,Individual,Product D,Retail,24,2854.9,5,48252.53,197,35,7100.71,3.6,99,65091.72,35213.18,29878.54,45.9
TXN-002502,2022-08-12,Central,France,CUST-0199,SMB,Product C,Partner,16,2017.95,10,500.27,30,39,14184.93,1.6,72,29058.48,12457.92,16600.559999999998,57.13
TXN-002503,2022-12-03,West,India,CUST-0785,SMB,Enterprise Suite,Online,20,416.45,0,16609.4,299,10,4095.3,4.1,-36,8329.0,4171.69,4157.31,49.91
TXN-002504,2023-05-15,North,USA,CUST-0644,SMB,Basic Plan,Direct,38,1846.18,0,34141.92,133,27,9335.33,5.0,-97,70154.84,45457.83,24697.009999999995,35.2
TXN-002505,2024-11-22,Central,France,CUST-0188,SMB,Product C,Partner,47,2069.94,15,2734.53,256,15,2691.83,1.6,88,82694.1,43008.9,39685.200000000004,47.99
TXN-002506,2022-12-24,South,Mexico,CUST-0784,Individual,Enterprise Suite,Online,15,4483.72,15,4625.8,20,15,11735.86,4.1,-40,57167.43,39466.59,17700.840000000004,30.96
TXN-002507,2022-11-24,Central,Australia,CUST-0097,Startup,Enterprise Suite,Online,14,1656.03,0,4295.73,308,37,5410.94,1.6,70,23184.42,14204.01,8980.409999999998,38.73
TXN-002508,2023-11-09,West,Japan,CUST-0614,Startup,Product C,Retail,12,1927.24,0,29284.73,21,35,4779.47,4.8,4,23126.88,11790.34,11336.54,49.02
TXN-002509,2024-05-23,South,Germany,CUST-0771,Individual,Product C,Partner,34,3925.34,0,44848.3,41,3,2768.1,2.6,46,133461.56,63460.85,70000.70999999999,52.45
TXN-002510,2024-08-04,West,USA,CUST-0172,Individual,Product D,Online,8,3806.84,0,27994.13,364,29,19159.31,4.9,-15,30454.72,18443.7,12011.02,39.44
TXN-002511,2023-04-20,South,Brazil,CUST-0557,Enterprise,Product A,Direct,19,4001.51,0,30376.78,152,4,16024.04,1.3,-1,76028.69,37309.86,38718.83,50.93
TXN-002512,2024-04-09,East,Mexico,CUST-0331,Startup,Product C,Retail,46,4771.17,10,17627.08,308,47,4006.91,4.2,28,197526.44,133936.33,63590.110000000015,32.19
TXN-002513,2023-01-13,North,Germany,CUST-0894,SMB,Product E,Retail,5,3988.01,15,1427.69,2,16,11863.49,2.9,46,16949.04,7371.15,9577.890000000001,56.51
TXN-002514,2023-01-17,North,UK,CUST-0324,SMB,Premium Plan,Online,27,2067.66,0,1569.93,44,5,16556.03,2.2,-50,55826.82,22812.07,33014.75,59.14
TXN-002515,2024-06-04,West,Japan,CUST-0847,Enterprise,Product A,Partner,41,4116.47,5,44471.34,41,21,21963.91,4.0,-37,160336.51,74766.2,85570.31000000001,53.37
TXN-002516,2024-03-21,North,Canada,CUST-0866,SMB,Product E,Retail,13,2567.94,0,5577.34,326,40,1583.35,3.5,-38,33383.22,19428.56,13954.66,41.8
TXN-002517,2022-03-01,West,Brazil,CUST-0702,SMB,Product D,Partner,32,1424.68,5,49989.57,263,42,9122.64,4.6,-72,43310.27,28172.84,15137.429999999997,34.95
TXN-002518,2023-02-09,West,Australia,CUST-0820,SMB,Product C,Online,31,1549.44,10,8638.92,294,21,15437.24,2.0,46,43229.38,19498.11,23731.269999999997,54.9
TXN-002519,2024-07-09,West,Japan,CUST-0309,Startup,Product A,Online,41,1158.02,20,33894.4,173,2,488.87,4.8,-58,37983.06,21856.09,16126.969999999998,42.46
TXN-002520,2024-05-29,North,France,CUST-0278,Individual,Basic Plan,Partner,46,767.72,0,47473.3,9,14,6163.81,3.6,-31,35315.12,15653.28,19661.840000000004,55.68
TXN-002521,2024-03-07,West,India,CUST-0702,SMB,Product C,Direct,37,963.23,0,18433.32,53,5,18648.02,2.8,-62,35639.51,20277.23,15362.280000000002,43.1
TXN-002522,2022-01-10,North,France,CUST-0715,Enterprise,Enterprise Suite,Retail,2,362.73,10,36854.44,284,7,8957.84,1.2,-78,652.91,264.73,388.17999999999995,59.45
TXN-002523,2023-03-16,West,France,CUST-0705,Individual,Product C,Online,7,4447.83,0,17867.4,128,11,2203.92,4.1,-100,31134.81,17664.09,13470.720000000001,43.27
TXN-002524,2023-02-26,Central,UK,CUST-0372,Enterprise,Basic Plan,Direct,48,4658.49,0,15594.58,19,35,15702.22,4.4,-40,223607.52,124444.91,99162.60999999999,44.35
TXN-002525,2023-07-25,West,USA,CUST-0099,Individual,Product A,Direct,11,2954.51,0,10489.3,132,30,6326.31,4.2,-76,32499.61,13417.61,19082.0,58.71
TXN-002526,2022-05-09,South,Canada,CUST-0548,Startup,Product C,Partner,11,4210.42,5,41136.28,13,44,17571.19,3.9,31,43998.89,26699.63,17299.26,39.32
TXN-002527,2022-07-28,West,Brazil,CUST-0594,SMB,Product C,Partner,23,958.68,0,13240.66,220,46,22514.35,4.9,8,22049.64,12605.26,9444.38,42.83
TXN-002528,2023-01-18,East,USA,CUST-0361,SMB,Product B,Partner,31,4513.29,25,14516.33,267,1,13243.69,4.4,7,104933.99,61588.82,43345.170000000006,41.31
TXN-002529,2024-01-20,West,Japan,CUST-0844,Enterprise,Product B,Direct,44,2556.49,5,49949.0,245,16,15018.68,4.7,-100,106861.28,59728.21,47133.07,44.11
TXN-002530,2023-10-30,South,France,CUST-0148,SMB,Product A,Retail,45,382.47,0,16701.87,258,47,12908.71,3.9,-61,17211.15,10612.36,6598.790000000001,38.34
TXN-002531,2023-02-08,South,UK,CUST-0014,Enterprise,Product A,Partner,8,749.5,10,21427.34,140,1,20454.31,4.3,-80,5396.4,3008.5,2387.8999999999996,44.25
TXN-002532,2024-07-26,North,Japan,CUST-0141,Startup,Enterprise Suite,Retail,32,1579.43,0,49507.75,247,22,6118.69,2.2,70,50541.76,34200.65,16341.11,32.33
TXN-002533,2022-08-22,Central,India,CUST-0531,SMB,Enterprise Suite,Partner,48,265.61,5,18780.37,232,13,10098.44,3.7,37,12111.82,8273.01,3838.8099999999995,31.69
TXN-002534,2023-06-22,West,Canada,CUST-0289,Startup,Premium Plan,Direct,21,1581.0,5,18624.52,56,27,22386.28,1.8,-35,31540.95,19492.39,12048.560000000001,38.2
TXN-002535,2024-09-29,North,Brazil,CUST-0382,Startup,Product C,Retail,31,346.66,5,41471.87,88,15,18118.79,1.3,-84,10209.14,6876.15,3332.99,32.65
TXN-002536,2024-12-16,Central,India,CUST-0798,SMB,Product E,Retail,1,1218.34,15,15940.55,254,17,8070.14,3.3,23,1035.59,701.04,334.54999999999995,32.31
TXN-002537,2023-10-04,West,UK,CUST-0497,Enterprise,Product A,Direct,13,1365.07,0,12072.41,52,9,20832.54,4.1,40,17745.91,8493.18,9252.73,52.14
TXN-002538,2024-03-06,East,Canada,CUST-0422,Enterprise,Basic Plan,Retail,11,4972.13,20,21448.91,247,5,6046.72,1.3,-10,43754.74,30548.64,13206.099999999999,30.18
TXN-002539,2024-03-14,West,Japan,CUST-0349,Enterprise,Product C,Direct,29,1215.96,15,35181.72,252,23,15891.07,1.7,12,29973.41,14394.16,15579.25,51.98
TXN-002540,2022-08-22,South,France,CUST-0944,Startup,Product E,Direct,4,1233.97,0,2640.53,125,44,23915.78,1.4,25,4935.88,2001.8,2934.08,59.44
TXN-002541,2023-12-14,South,France,CUST-0933,SMB,Product B,Online,36,3449.61,0,19008.84,201,49,14410.3,3.5,-91,124185.96,85522.83,38663.130000000005,31.13
TXN-002542,2023-12-22,East,Mexico,CUST-0167,Individual,Enterprise Suite,Partner,15,4303.82,0,17639.12,361,43,20006.73,1.3,79,64557.3,30155.71,34401.590000000004,53.29
TXN-002543,2024-07-26,North,France,CUST-0105,SMB,Basic Plan,Online,3,1965.92,0,12618.51,132,11,18412.23,1.4,37,5897.76,3392.61,2505.15,42.48
TXN-002544,2022-12-20,Central,Germany,CUST-0224,SMB,Product A,Direct,29,4384.31,5,32887.22,177,24,21656.45,2.1,-54,120787.74,83488.54,37299.20000000001,30.88
TXN-002545,2023-09-02,West,France,CUST-0159,Startup,Product C,Direct,21,1733.7,0,14854.51,52,8,24222.23,2.1,-92,36407.7,15103.19,21304.509999999995,58.52
TXN-002546,2022-06-23,South,Germany,CUST-0516,Startup,Product B,Retail,2,1025.23,20,30533.21,34,47,655.68,3.2,-55,1640.37,788.68,851.6899999999999,51.92
TXN-002547,2022-10-02,North,Australia,CUST-0227,SMB,Premium Plan,Direct,6,1681.71,0,25464.67,22,34,793.96,1.1,16,10090.26,5879.06,4211.2,41.74
TXN-002548,2023-10-04,East,Germany,CUST-0852,Enterprise,Product D,Direct,31,3066.31,0,11250.9,141,42,14901.12,3.5,2,95055.61,59767.87,35287.74,37.12
TXN-002549,2022-08-30,South,Canada,CUST-0193,Startup,Product B,Direct,24,1867.36,0,13695.02,319,31,23860.71,2.6,23,44816.64,28781.69,16034.95,35.78
TXN-002550,2023-05-04,East,India,CUST-0815,SMB,Product C,Partner,40,3380.82,0,8944.7,271,22,12193.51,1.7,-33,135232.8,89950.59,45282.20999999999,33.48
TXN-002551,2023-09-18,West,Canada,CUST-0919,SMB,Premium Plan,Online,17,1222.83,15,3303.15,168,14,21010.51,3.6,8,17669.89,7960.83,9709.06,54.95
TXN-002552,2022-08-28,Central,India,CUST-0573,Startup,Enterprise Suite,Online,5,3519.91,10,31149.83,38,5,19220.9,2.3,81,15839.6,8094.21,7745.39,48.9
TXN-002553,2023-01-10,South,Mexico,CUST-0629,SMB,Product E,Partner,2,1769.82,0,33803.04,361,17,12506.48,4.3,-33,3539.64,2174.32,1365.3199999999997,38.57
TXN-002554,2024-02-04,South,Australia,CUST-0707,Startup,Basic Plan,Partner,12,2306.55,20,8717.0,246,18,12877.99,5.0,31,22142.88,13608.86,8534.02,38.54
TXN-002555,2022-10-17,West,India,CUST-0852,Startup,Basic Plan,Partner,5,2810.84,15,30961.92,235,19,10957.23,4.1,4,11946.07,5882.44,6063.63,50.76
TXN-002556,2024-11-12,North,India,CUST-0976,Startup,Product D,Online,42,3446.81,15,49113.19,55,7,6379.75,4.0,28,123051.12,60450.94,62600.17999999999,50.87
TXN-002557,2024-03-06,Central,UK,CUST-0539,Startup,Basic Plan,Online,41,1231.63,15,4182.9,120,26,21481.94,2.4,-42,42922.31,21297.73,21624.579999999998,50.38
TXN-002558,2024-05-06,South,USA,CUST-0867,Startup,Product D,Direct,20,4187.93,10,24773.36,66,25,5318.3,3.1,52,75382.74,50327.33,25055.410000000003,33.24
TXN-002559,2022-10-10,Central,USA,CUST-0545,Startup,Premium Plan,Online,8,3623.12,5,36785.39,322,18,22682.32,1.2,36,27535.71,18527.49,9008.219999999998,32.71
TXN-002560,2024-02-25,South,UK,CUST-0730,Individual,Enterprise Suite,Retail,1,1208.78,0,2777.46,328,44,9057.22,3.9,-76,1208.78,488.89,719.89,59.56
TXN-002561,2024-05-16,Central,France,CUST-0565,SMB,Product D,Online,6,4876.12,0,39024.54,166,15,759.78,3.7,-19,29256.72,14555.36,14701.36,50.25
TXN-002562,2023-01-16,East,UK,CUST-0720,SMB,Product A,Partner,11,3340.75,5,48985.81,210,29,4292.61,2.1,98,34910.84,18070.22,16840.619999999995,48.24
TXN-002563,2024-09-23,South,India,CUST-0775,Individual,Product C,Online,3,2289.51,20,4880.15,75,46,22206.84,3.1,53,5494.82,3817.34,1677.4799999999996,30.53
TXN-002564,2022-12-21,Central,India,CUST-0822,Startup,Premium Plan,Direct,31,829.76,5,41200.38,134,42,3298.27,3.7,-45,24436.43,16696.2,7740.23,31.67
TXN-002565,2022-12-08,North,UK,CUST-0117,Enterprise,Basic Plan,Online,28,2689.44,20,19239.79,265,49,18495.46,2.5,-52,60243.46,35453.13,24790.33,41.15
TXN-002566,2024-09-29,East,UK,CUST-0428,Individual,Product D,Partner,47,865.64,0,7633.75,174,1,4652.06,3.9,-36,40685.08,16833.11,23851.97,58.63
TXN-002567,2023-08-15,East,France,CUST-0472,Enterprise,Product B,Retail,43,2175.98,10,24913.06,243,4,12523.43,4.2,88,84210.43,38514.91,45695.51999999999,54.26
TXN-002568,2022-10-15,North,Canada,CUST-0939,Startup,Product E,Partner,5,2073.13,10,4040.18,89,9,5209.65,1.9,-92,9329.09,4946.86,4382.2300000000005,46.97
TXN-002569,2023-01-19,Central,Australia,CUST-0079,Individual,Product C,Retail,26,3613.7,10,26344.02,250,36,8395.82,2.2,37,84560.58,58153.21,26407.370000000003,31.23
TXN-002570,2023-10-07,West,Japan,CUST-0120,Government,Enterprise Suite,Direct,16,1002.3,10,1458.16,31,32,3208.07,2.6,11,14433.12,6183.31,8249.810000000001,57.16
TXN-002571,2024-07-12,North,India,CUST-0839,Enterprise,Basic Plan,Direct,31,4118.26,0,36566.27,277,24,13944.46,1.9,38,127666.06,81375.08,46290.979999999996,36.26
TXN-002572,2022-04-20,Central,Australia,CUST-0135,Startup,Product B,Online,28,1664.36,0,24654.5,38,37,9209.05,4.1,-5,46602.08,21313.81,25288.27,54.26
TXN-002573,2024-01-06,North,UK,CUST-0946,SMB,Product A,Direct,7,2247.74,25,23217.51,308,18,9200.56,3.3,-16,11800.63,6518.14,5282.489999999999,44.76
TXN-002574,2022-01-20,North,France,CUST-0018,SMB,Product D,Direct,38,3873.09,0,10211.48,138,15,1060.5,2.5,-65,147177.42,92735.2,54442.220000000016,36.99
TXN-002575,2024-09-19,South,Germany,CUST-0492,Enterprise,Product B,Partner,9,3145.69,5,18382.53,76,20,3489.6,1.1,83,26895.65,16345.79,10549.86,39.23
TXN-002576,2022-10-07,Central,France,CUST-0357,Startup,Product C,Partner,39,1574.73,5,9502.54,339,40,17717.51,2.3,59,58343.75,36915.51,21428.239999999998,36.73
TXN-002577,2023-02-04,West,Brazil,CUST-0320,SMB,Basic Plan,Online,35,1961.7,0,36901.81,253,2,7378.77,4.3,-18,68659.5,44222.06,24437.440000000002,35.59
TXN-002578,2024-02-26,South,Brazil,CUST-0708,Enterprise,Product B,Online,43,1563.64,15,10351.75,79,25,11107.52,4.0,99,57151.04,28102.47,29048.57,50.83
TXN-002579,2024-11-01,North,Australia,CUST-0372,Startup,Product A,Online,27,2994.11,10,31029.29,38,13,19100.39,1.3,62,72756.87,37048.47,35708.399999999994,49.08
TXN-002580,2024-10-10,North,USA,CUST-0143,Startup,Product E,Online,12,1696.49,20,14340.57,318,27,11174.46,4.2,31,16286.3,10500.15,5786.15,35.53
TXN-002581,2024-04-17,North,Brazil,CUST-0837,Individual,Premium Plan,Partner,25,3642.2,0,33020.62,328,13,5717.66,1.7,-39,91055.0,37477.59,53577.41,58.84
TXN-002582,2024-10-04,Central,Brazil,CUST-0453,Individual,Product D,Online,43,2919.95,5,27252.52,163,28,13790.62,4.9,-38,119279.96,66121.22,53158.740000000005,44.57
TXN-002583,2024-05-01,Central,Canada,CUST-0912,SMB,Product C,Online,29,771.25,20,21460.21,358,46,20050.03,4.5,35,17893.0,12097.84,5795.16,32.39
TXN-002584,2024-06-28,South,Germany,CUST-0612,Government,Basic Plan,Direct,31,1585.83,25,33813.54,128,15,15031.08,4.7,18,36870.55,24537.4,12333.150000000001,33.45
TXN-002585,2024-09-27,West,Canada,CUST-0536,Individual,Premium Plan,Online,34,1146.16,25,21078.24,158,29,10562.51,4.1,-25,29227.08,18743.07,10484.010000000002,35.87
TXN-002586,2022-12-09,South,Germany,CUST-0782,SMB,Product D,Retail,33,1982.05,10,41157.84,329,21,3228.05,3.8,-32,58866.88,23927.31,34939.56999999999,59.35
TXN-002587,2022-06-19,East,Mexico,CUST-0994,SMB,Product D,Direct,27,2604.12,0,36615.12,319,44,6292.96,2.0,88,70311.24,46848.81,23462.430000000008,33.37
TXN-002588,2022-03-05,North,Japan,CUST-0351,SMB,Enterprise Suite,Partner,2,2558.48,0,27261.63,83,31,23658.36,3.3,-7,5116.96,3446.27,1670.69,32.65
TXN-002589,2023-03-28,North,India,CUST-0177,SMB,Product D,Retail,14,3784.89,15,43914.5,217,23,19318.02,3.8,-38,45040.19,26983.62,18056.570000000003,40.09
TXN-002590,2023-08-22,North,Brazil,CUST-0727,Startup,Product B,Online,13,986.4,15,41528.66,202,37,2280.54,2.2,-40,10899.72,5337.31,5562.409999999999,51.03
TXN-002591,2022-03-08,South,India,CUST-0312,Startup,Product B,Direct,24,4735.04,10,26826.05,278,3,237.31,2.6,-2,102276.86,55943.21,46333.65,45.3
TXN-002592,2023-07-17,South,Brazil,CUST-0030,Startup,Premium Plan,Online,5,1747.08,0,3888.16,152,35,4467.94,4.8,-64,8735.4,5492.7,3242.7,37.12
TXN-002593,2023-04-06,North,Canada,CUST-0763,Startup,Product E,Direct,34,1536.23,10,28516.82,26,14,23602.88,2.6,-97,47008.64,30269.27,16739.37,35.61
TXN-002594,2023-08-15,South,Japan,CUST-0835,Enterprise,Product A,Online,23,3441.63,0,18085.22,343,2,14542.97,2.3,-45,79157.49,39816.47,39341.020000000004,49.7
TXN-002595,2022-12-11,Central,Canada,CUST-0122,Individual,Basic Plan,Retail,19,4037.31,5,27235.59,254,13,20982.63,1.4,-58,72873.45,36277.87,36595.579999999994,50.22
TXN-002596,2024-07-25,Central,Canada,CUST-0228,SMB,Premium Plan,Partner,30,1923.44,0,32532.96,251,2,11684.1,2.4,-80,57703.2,35825.28,21877.92,37.91
TXN-002597,2024-10-11,South,Germany,CUST-0132,Government,Basic Plan,Retail,49,3746.89,20,32419.51,167,12,20683.24,3.4,-43,146878.09,88994.43,57883.66,39.41
TXN-002598,2024-11-12,North,USA,CUST-0878,Enterprise,Premium Plan,Retail,43,4424.49,0,33839.44,353,27,944.52,1.6,43,190253.07,105392.43,84860.64000000001,44.6
TXN-002599,2022-08-20,South,France,CUST-0711,Government,Product C,Partner,16,3845.68,5,34123.8,140,34,10727.8,3.4,-48,58454.34,30751.55,27702.789999999997,47.39
TXN-002600,2022-08-22,South,Australia,CUST-0146,Enterprise,Product B,Direct,40,219.27,0,5909.43,229,40,9502.1,4.0,-83,8770.8,5237.47,3533.329999999999,40.29
TXN-002601,2023-07-03,South,India,CUST-0705,SMB,Product D,Direct,34,4145.48,10,9989.76,73,5,24540.51,4.1,-44,126851.69,51974.94,74876.75,59.03
TXN-002602,2024-01-22,East,Mexico,CUST-0233,Enterprise,Product A,Partner,49,3883.68,5,31711.78,299,25,7581.85,4.9,-6,180785.3,76419.19,104366.10999999999,57.73
TXN-002603,2022-03-27,Central,Brazil,CUST-0315,Startup,Premium Plan,Online,11,3362.99,20,20704.53,236,11,10481.23,2.7,65,29594.31,16925.76,12668.550000000003,42.81
TXN-002604,2024-06-22,West,Canada,CUST-0129,Individual,Product C,Direct,14,3812.11,0,38261.16,195,13,18994.14,1.1,22,53369.54,24714.56,28654.98,53.69
TXN-002605,2023-03-24,West,USA,CUST-0215,SMB,Basic Plan,Retail,48,4898.16,0,6683.01,88,28,22029.76,4.4,-69,235111.68,148692.9,86418.78,36.76
TXN-002606,2024-05-20,East,Canada,CUST-0134,Individual,Product C,Partner,47,2184.01,15,9980.39,97,21,21971.87,1.3,11,87251.2,55117.39,32133.809999999998,36.83
TXN-002607,2022-07-29,South,Japan,CUST-0081,Startup,Product C,Retail,15,382.76,0,28144.0,166,49,9923.32,4.4,-82,5741.4,3519.41,2221.99,38.7
TXN-002608,2023-05-22,East,Germany,CUST-0436,Startup,Basic Plan,Direct,35,2331.41,0,25287.03,296,48,23719.02,4.9,-17,81599.35,54759.76,26839.590000000004,32.89
TXN-002609,2023-09-02,East,Mexico,CUST-0708,Individual,Product C,Partner,7,279.85,5,13686.66,203,26,16372.37,4.6,-53,1861.0,823.03,1037.97,55.77
TXN-002610,2022-03-08,North,France,CUST-0782,SMB,Product E,Partner,29,1506.54,10,20712.99,187,27,21293.28,4.9,-27,39320.69,18786.33,20534.36,52.22
TXN-002611,2024-07-10,Central,Japan,CUST-0803,SMB,Product C,Direct,44,2955.05,0,2231.57,275,26,23164.3,1.1,53,130022.2,61850.23,68171.97,52.43
TXN-002612,2023-06-23,West,UK,CUST-0115,Individual,Product A,Direct,22,1582.63,0,2333.39,20,15,5916.63,1.0,9,34817.86,22099.47,12718.39,36.53
TXN-002613,2023-12-15,South,Mexico,CUST-0080,Individual,Premium Plan,Partner,23,3442.71,15,5198.89,73,6,12530.04,1.8,-19,67304.98,37448.72,29856.259999999995,44.36
TXN-002614,2022-06-28,West,Canada,CUST-0020,Government,Product B,Online,24,4118.83,5,29051.23,338,4,14736.15,4.2,72,93909.32,44682.31,49227.01000000001,52.42
TXN-002615,2024-06-18,West,Japan,CUST-0794,Individual,Product A,Partner,35,2131.17,0,43253.96,361,4,20080.7,1.4,72,74590.95,32889.25,41701.7,55.91
TXN-002616,2022-08-29,Central,France,CUST-0496,Enterprise,Product D,Online,10,4505.68,0,13381.05,310,30,10089.03,4.0,-86,45056.8,30093.66,14963.140000000003,33.21
TXN-002617,2023-05-01,West,USA,CUST-0776,Individual,Enterprise Suite,Retail,8,445.2,10,2180.02,82,13,5340.18,1.1,45,3205.44,1947.75,1257.69,39.24
TXN-002618,2023-03-06,West,USA,CUST-0442,SMB,Product E,Online,48,4208.56,0,35577.04,296,9,18606.54,3.9,-70,202010.88,112834.69,89176.19,44.14
TXN-002619,2023-12-20,East,India,CUST-0044,Government,Product E,Online,48,4151.44,15,42839.94,356,42,14849.13,2.0,42,169378.75,116810.57,52568.17999999999,31.04
TXN-002620,2024-05-26,Central,France,CUST-0202,SMB,Product D,Direct,12,1643.87,10,7339.55,27,14,22467.64,2.8,1,17753.8,11626.56,6127.24,34.51
TXN-002621,2022-12-06,North,USA,CUST-0111,Startup,Basic Plan,Partner,29,1528.64,5,19594.51,141,28,16410.25,4.9,-86,42114.03,19096.03,23018.0,54.66
TXN-002622,2022-10-13,South,Japan,CUST-0034,Startup,Product A,Retail,29,1560.22,20,8357.47,47,40,518.99,3.2,-36,36197.1,19996.7,16200.399999999998,44.76
TXN-002623,2023-02-28,West,India,CUST-0813,SMB,Product A,Partner,23,4066.4,0,5764.69,112,3,24169.62,1.3,4,93527.2,51049.35,42477.85,45.42
TXN-002624,2023-02-28,South,USA,CUST-0676,Enterprise,Product D,Online,26,4166.68,0,32584.34,235,41,14868.46,4.5,73,108333.68,70772.87,37560.81,34.67
