transaction_id,date,region,department,category,sub_category,cost_center,budget_amount,actual_amount,forecast_amount,quarter,fiscal_year,variance,variance_percent,forecast_accuracy
FIN-001189,2024-02-07,Central,Finance,Interest,Salaries,CC-300,389405.57,420150.44,303793.87,Q1,2022,30744.869999999995,7.9,72.31
FIN-001190,2023-04-04,West,R&D,Marketing,Travel,CC-400,313801.68,339240.39,246230.09,Q2,2023,25438.71000000002,8.11,72.58
FIN-001191,2024-11-05,Central,Sales,Interest,Equipment,CC-400,44865.47,537950.78,185580.93,Q4,2024,493085.31000000006,1099.03,34.5
FIN-001192,2023-08-04,Central,R&D,Operating Expenses,Services,CC-500,91238.36,530400.08,129235.3,Q1,2023,439161.72,481.33,24.37
FIN-001193,2023-07-03,South,R&D,Operating Expenses,Rent,CC-500,181760.29,243509.82,144951.14,Q4,2024,61749.53,33.97,59.53
FIN-001194,2023-06-26,Central,Finance,Depreciation,Salaries,CC-200,121604.11,469895.81,257949.72,Q2,2023,348291.7,286.41,54.9
FIN-001195,2023-09-22,East,Finance,Marketing,Salaries,CC-400,162445.32,73245.1,491015.57,Q1,2023,-89200.22,-54.91,-470.37
FIN-001196,2024-04-29,West,Customer Support,Administrative,Salaries,CC-400,484523.29,122593.99,453581.76,Q4,2022,-361929.3,-74.7,-169.99
FIN-001197,2023-05-10,South,Engineering,COGS,Utilities,CC-200,402797.89,318744.39,176278.36,Q3,2023,-84053.5,-20.87,55.3
FIN-001198,2022-01-09,East,Finance,Operating Expenses,Other,CC-500,44296.03,122908.71,495517.57,Q2,2022,78612.68000000001,177.47,-203.16
FIN-001199,2024-04-29,East,Finance,Marketing,Travel,CC-400,37477.72,72451.49,89516.68,Q2,2023,34973.770000000004,93.32,76.45
FIN-001200,2022-03-08,South,Engineering,R&D,Equipment,CC-100,32459.48,117966.95,286548.93,Q3,2024,85507.47,263.43,-42.91
FIN-001201,2022-02-01,South,Finance,Operating Expenses,Equipment,CC-300,362552.6,188152.8,361323.67,Q3,2022,-174399.8,-48.1,7.96
FIN-001202,2022-02-23,Central,Sales,Marketing,Materials,CC-300,261687.4,540539.79,490267.97,Q1,2022,278852.39,106.56,90.7
FIN-001203,2022-11-11,North,Customer Support,COGS,Travel,CC-200,82513.98,55654.86,129265.34,Q3,2024,-26859.119999999995,-32.55,-32.26
FIN-001204,2024-02-06,East,Customer Support,Depreciation,Other,CC-500,470428.13,54299.73,166383.95,Q3,2022,-416128.4,-88.46,-106.42
FIN-001205,2024-11-28,East,Engineering,Administrative,Rent,CC-300,108395.8,31762.82,68774.28,Q3,2024,-76632.98000000001,-70.7,-16.52
FIN-001206,2023-10-13,North,R&D,Operating Expenses,Services,CC-200,363719.04,137701.88,180809.72,Q1,2023,-226017.15999999997,-62.14,68.69
FIN-001207,2023-11-18,East,Operations,Depreciation,Services,CC-200,499263.81,68573.5,437043.67,Q2,2022,-430690.31,-86.27,-437.34
FIN-001208,2022-12-16,West,HR,COGS,Utilities,CC-500,495364.84,31923.57,221553.53,Q1,2024,-463441.27,-93.56,-494.01
FIN-001209,2024-05-30,Central,Finance,Revenue,Equipment,CC-500,313475.38,249240.73,514257.45,Q2,2023,-64234.649999999994,-20.49,-6.33
FIN-001210,2023-05-11,Central,Customer Support,COGS,Services,CC-100,85019.78,444101.3,211686.81,Q2,2023,359081.52,422.35,47.67
FIN-001211,2024-03-12,West,R&D,Marketing,Travel,CC-200,496477.82,61972.35,375758.11,Q4,2022,-434505.47000000003,-87.52,-406.33
FIN-001212,2023-01-30,North,R&D,Interest,Rent,CC-200,366099.5,65375.35,213253.9,Q3,2023,-300724.15,-82.14,-126.2
FIN-001213,2024-03-16,South,Sales,R&D,Services,CC-100,415192.98,447791.22,130797.02,Q1,2024,32598.23999999999,7.85,29.21
FIN-001214,2022-04-16,East,R&D,Operating Expenses,Rent,CC-400,490860.77,185531.15,100067.66,Q3,2022,-305329.62,-62.2,53.94
FIN-001215,2024-05-28,East,Marketing,COGS,Travel,CC-500,109568.89,279123.16,97776.26,Q1,2022,169554.26999999996,154.75,35.03
FIN-001216,2022-09-21,South,Engineering,Interest,Materials,CC-100,167876.05,431260.02,339093.34,Q3,2022,263383.97000000003,156.89,78.63
FIN-001217,2024-03-10,South,Engineering,Operating Expenses,Materials,CC-300,130505.93,229576.97,46589.32,Q1,2024,99071.04000000001,75.91,20.29
FIN-001218,2022-12-22,North,Finance,Operating Expenses,Rent,CC-200,495567.62,18732.67,335224.39,Q2,2022,-476834.95,-96.22,-1589.52
FIN-001219,2024-04-05,East,Finance,Administrative,Travel,CC-200,330687.27,233558.27,221294.07,Q1,2023,-97129.00000000003,-29.37,94.75
FIN-001220,2023-10-14,South,Engineering,Marketing,Utilities,CC-500,162181.74,488474.59,347815.03,Q3,2023,326292.85000000003,201.19,71.2
FIN-001221,2024-11-25,East,Customer Support,Marketing,Utilities,CC-400,191467.53,74380.52,20332.72,Q4,2023,-117087.01,-61.15,27.34
FIN-001222,2022-11-21,West,R&D,Depreciation,Travel,CC-400,232494.51,374501.51,79348.97,Q3,2023,142007.0,61.08,21.19
FIN-001223,2024-06-14,South,Finance,Interest,Services,CC-500,224921.57,277514.9,454849.18,Q1,2024,52593.330000000016,23.38,36.1
FIN-001224,2023-04-19,North,Finance,Depreciation,Travel,CC-500,95046.71,296316.12,519955.02,Q3,2024,201269.40999999997,211.76,24.53
FIN-001225,2022-07-23,North,Customer Support,Revenue,Services,CC-400,429678.37,457888.3,439321.7,Q1,2024,28209.929999999993,6.57,95.95
FIN-001226,2022-09-16,East,Operations,R&D,Rent,CC-500,388471.67,433932.76,73238.01,Q1,2024,45461.090000000026,11.7,16.88
FIN-001227,2024-10-29,East,Sales,Depreciation,Software,CC-400,457676.58,541846.92,111824.86,Q4,2022,84170.34000000003,18.39,20.64
FIN-001228,2022-08-31,North,Sales,Revenue,Utilities,CC-100,267503.91,99159.35,99090.67,Q1,2022,-168344.55999999997,-62.93,99.93
FIN-001229,2024-03-13,East,Sales,Marketing,Equipment,CC-200,339268.99,145521.85,452429.35,Q2,2023,-193747.13999999998,-57.11,-110.9
FIN-001230,2023-06-17,North,Customer Support,Revenue,Equipment,CC-500,379449.94,412685.03,431633.58,Q4,2022,33235.090000000026,8.76,95.41
FIN-001231,2022-11-22,Central,HR,Depreciation,Travel,CC-300,301204.22,462852.07,219264.14,Q2,2024,161647.85000000003,53.67,47.37
FIN-001232,2023-10-23,North,Engineering,COGS,Rent,CC-300,355027.64,453525.39,72356.03,Q4,2022,98497.75,27.74,15.95
FIN-001233,2023-02-22,Central,Engineering,Administrative,Equipment,CC-300,271681.91,255464.56,463058.84,Q3,2024,-16217.349999999977,-5.97,18.74
FIN-001234,2022-07-10,West,Finance,Depreciation,Utilities,CC-400,205727.04,66531.71,306432.17,Q3,2024,-139195.33000000002,-67.66,-260.58
FIN-001235,2022-07-11,West,Finance,COGS,Travel,CC-100,491613.99,206834.9,508298.37,Q4,2024,-284779.08999999997,-57.93,-45.75
FIN-001236,2022-02-22,West,Operations,Operating Expenses,Rent,CC-100,243994.09,159995.73,153199.46,Q4,2023,-83998.35999999999,-34.43,95.75
FIN-001237,2024-06-14,South,Customer Support,Revenue,Software,CC-500,420575.15,284850.26,28110.35,Q2,2022,-135724.89,-32.27,9.87
FIN-001238,2022-01-24,North,R&D,Interest,Travel,CC-100,303036.23,97142.84,510962.61,Q3,2024,-205893.38999999998,-67.94,-325.99
FIN-001239,2022-11-10,Central,R&D,Administrative,Equipment,CC-300,143454.22,354389.91,189394.55,Q4,2023,210935.68999999997,147.04,53.44
FIN-001240,2022-02-26,Central,Engineering,Revenue,Equipment,CC-100,65321.86,531234.98,238032.02,Q3,2023,465913.12,713.26,44.81
FIN-001241,2022-06-11,Central,Finance,Marketing,Equipment,CC-500,458374.7,406567.3,53515.94,Q2,2022,-51807.40000000002,-11.3,13.16
FIN-001242,2024-02-23,North,Sales,Interest,Software,CC-200,175272.49,541425.52,312038.11,Q4,2022,366153.03,208.91,57.63
FIN-001243,2022-02-21,West,Marketing,Revenue,Equipment,CC-300,154714.48,393697.33,141905.42,Q3,2023,238982.85,154.47,36.04
FIN-001244,2022-09-25,South,HR,Depreciation,Software,CC-400,376135.2,409925.37,357146.65,Q1,2022,33790.169999999984,8.98,87.12
FIN-001245,2024-07-18,North,Sales,Administrative,Software,CC-300,326531.13,296259.35,397386.58,Q2,2024,-30271.780000000028,-9.27,65.87
FIN-001246,2024-01-04,South,Sales,Operating Expenses,Utilities,CC-500,333736.44,521827.79,156021.36,Q4,2024,188091.34999999998,56.36,29.9
FIN-001247,2023-01-18,South,Finance,Marketing,Other,CC-300,74548.36,202896.52,234600.65,Q1,2023,128348.15999999999,172.17,84.37
FIN-001248,2023-05-06,South,Operations,Operating Expenses,Other,CC-100,131571.63,422168.69,185302.14,Q1,2024,290597.06,220.87,43.89
FIN-001249,2023-03-31,North,HR,COGS,Salaries,CC-500,252959.06,8865.12,509298.88,Q4,2024,-244093.94,-96.5,-5544.97
FIN-001250,2023-09-01,West,Operations,Marketing,Rent,CC-500,435705.84,446558.78,442419.13,Q3,2024,10852.940000000002,2.49,99.07
FIN-001251,2023-02-01,West,Marketing,R&D,Utilities,CC-200,218443.81,167480.5,224309.07,Q1,2023,-50963.31,-23.33,66.07
FIN-001252,2023-05-18,East,Marketing,Operating Expenses,Rent,CC-300,79486.05,53510.41,271498.38,Q4,2023,-25975.64,-32.68,-307.37
FIN-001253,2024-02-14,Central,Operations,R&D,Materials,CC-300,206154.52,400195.96,511835.75,Q2,2023,194041.44000000003,94.12,72.1
FIN-001254,2023-06-18,Central,Customer Support,R&D,Travel,CC-300,152883.08,291035.45,148029.94,Q4,2022,138152.37000000002,90.36,50.86
FIN-001255,2022-04-16,West,Finance,Operating Expenses,Travel,CC-500,497349.82,163237.63,461355.88,Q3,2024,-334112.19,-67.18,-82.63
FIN-001256,2023-07-18,Central,Operations,Depreciation,Equipment,CC-100,194174.65,416727.18,490145.91,Q2,2022,222552.53,114.61,82.38
FIN-001257,2022-06-19,West,R&D,Marketing,Travel,CC-200,311636.22,238773.08,244049.03,Q1,2022,-72863.13999999998,-23.38,97.79
FIN-001258,2022-10-22,South,Operations,Interest,Services,CC-200,291620.08,360385.99,135526.97,Q1,2022,68765.90999999997,23.58,37.61
FIN-001259,2022-02-17,East,Operations,Administrative,Rent,CC-400,93341.46,548906.96,88358.24,Q1,2024,455565.49999999994,488.06,16.1
FIN-001260,2022-07-31,Central,HR,R&D,Materials,CC-200,73764.26,10163.63,46196.75,Q2,2024,-63600.63,-86.22,-254.53
FIN-001261,2022-08-16,South,Operations,Marketing,Equipment,CC-300,18658.12,467591.61,101829.43,Q2,2023,448933.49,2406.1,21.78
FIN-001262,2024-07-29,Central,Sales,R&D,Salaries,CC-400,77331.54,310828.12,181052.33,Q2,2023,233496.58000000002,301.94,58.25
FIN-001263,2022-09-09,East,R&D,Operating Expenses,Salaries,CC-400,366071.08,209749.77,404252.18,Q3,2022,-156321.31000000003,-42.7,7.27
FIN-001264,2022-08-08,North,Sales,Interest,Software,CC-100,319998.56,523611.91,207453.19,Q1,2022,203613.34999999998,63.63,39.62
FIN-001265,2022-10-18,East,R&D,Revenue,Software,CC-200,149179.52,516945.71,194657.14,Q2,2024,367766.19000000006,246.53,37.66
FIN-001266,2023-08-02,South,Engineering,Administrative,Software,CC-200,115457.15,40814.67,440518.34,Q3,2022,-74642.48,-64.65,-879.31
FIN-001267,2023-06-21,East,Sales,Marketing,Utilities,CC-300,25393.53,385298.13,312801.13,Q4,2022,359904.6,1417.31,81.18
FIN-001268,2023-01-05,South,Marketing,R&D,Travel,CC-100,148718.97,334832.8,244134.49,Q2,2023,186113.83,125.14,72.91
FIN-001269,2022-07-10,East,Marketing,Revenue,Materials,CC-500,174801.13,375348.34,330692.59,Q2,2023,200547.21000000002,114.73,88.1
FIN-001270,2022-06-08,Central,Operations,Interest,Services,CC-500,433898.3,522043.94,295295.21,Q1,2023,88145.64000000001,20.31,56.57
FIN-001271,2024-10-09,East,HR,Administrative,Services,CC-500,16687.04,544817.25,236095.92,Q3,2024,528130.21,3164.91,43.33
FIN-001272,2024-01-11,East,Operations,Revenue,Software,CC-400,139326.78,140916.45,213208.89,Q1,2022,1589.6700000000128,1.14,48.7
FIN-001273,2023-03-02,West,Sales,Revenue,Travel,CC-500,476935.63,167228.48,461226.33,Q2,2024,-309707.15,-64.94,-75.81
FIN-001274,2024-03-11,East,Sales,Administrative,Materials,CC-300,427439.52,406268.99,103221.78,Q3,2023,-21170.530000000028,-4.95,25.41
FIN-001275,2022-07-26,Central,Customer Support,Operating Expenses,Software,CC-500,442081.88,388640.78,89621.87,Q1,2022,-53441.09999999998,-12.09,23.06
FIN-001276,2024-10-02,South,R&D,Operating Expenses,Services,CC-200,11395.86,87001.8,418182.05,Q3,2023,75605.94,663.45,-280.66
FIN-001277,2022-02-14,North,Sales,Operating Expenses,Equipment,CC-100,187506.02,521963.64,70621.51,Q4,2022,334457.62,178.37,13.53
FIN-001278,2024-04-27,North,Marketing,Operating Expenses,Other,CC-100,245670.11,444817.44,504570.86,Q2,2023,199147.33000000002,81.06,86.57
FIN-001279,2022-05-31,North,Marketing,Marketing,Other,CC-200,62794.15,187638.26,151558.05,Q1,2024,124844.11000000002,198.81,80.77
FIN-001280,2024-09-23,North,Finance,Depreciation,Services,CC-100,49372.06,322603.38,445023.61,Q1,2024,273231.32,553.41,62.05
FIN-001281,2022-06-06,South,Customer Support,R&D,Materials,CC-100,185062.76,400340.14,339696.7,Q3,2022,215277.38,116.33,84.85
FIN-001282,2023-03-07,South,Engineering,Marketing,Rent,CC-200,461183.87,486288.07,422463.94,Q3,2023,25104.20000000001,5.44,86.88
FIN-001283,2024-05-09,North,Sales,Revenue,Rent,CC-300,206218.42,544189.17,213261.37,Q1,2023,337970.75,163.89,39.19
FIN-001284,2024-02-08,East,Finance,Administrative,Services,CC-400,380791.91,391124.23,112813.17,Q2,2023,10332.320000000007,2.71,28.84
FIN-001285,2023-10-05,East,R&D,R&D,Materials,CC-500,303048.61,325231.58,493488.0,Q1,2024,22182.97000000003,7.32,48.27
FIN-001286,2024-07-12,West,HR,Interest,Other,CC-200,444834.08,526558.45,411071.78,Q1,2022,81724.36999999994,18.37,78.07
FIN-001287,2022-11-26,South,Sales,Interest,Materials,CC-200,173396.17,287633.1,85675.27,Q2,2022,114236.92999999996,65.88,29.79
FIN-001288,2023-01-04,West,Operations,R&D,Rent,CC-100,75229.01,131557.62,235195.26,Q3,2023,56328.61,74.88,21.22
FIN-001289,2023-09-04,Central,Sales,Administrative,Utilities,CC-500,77065.48,59188.11,177840.87,Q3,2023,-17877.369999999995,-23.2,-100.47
FIN-001290,2022-01-21,South,R&D,Administrative,Services,CC-400,102234.07,93977.27,88026.53,Q3,2023,-8256.800000000003,-8.08,93.67
FIN-001291,2023-01-01,North,Finance,Revenue,Salaries,CC-400,406273.7,328866.03,311731.98,Q3,2022,-77407.66999999998,-19.05,94.79
FIN-001292,2022-03-06,North,Engineering,COGS,Equipment,CC-200,289898.14,372411.31,387057.66,Q4,2022,82513.16999999998,28.46,96.07
FIN-001293,2022-08-29,West,HR,Depreciation,Equipment,CC-300,277375.75,427484.89,128358.04,Q3,2024,150109.14,54.12,30.03
FIN-001294,2023-12-04,South,Customer Support,Administrative,Other,CC-300,70274.18,172052.89,289977.17,Q1,2022,101778.71000000002,144.83,31.46
FIN-001295,2023-12-12,East,HR,R&D,Services,CC-200,97058.03,208805.57,111626.27,Q2,2022,111747.54000000001,115.13,53.46
FIN-001296,2024-09-18,South,HR,Depreciation,Travel,CC-300,110585.63,439854.79,346768.33,Q1,2024,329269.16,297.75,78.84
FIN-001297,2022-01-11,West,R&D,Depreciation,Travel,CC-500,378825.92,86971.06,366163.17,Q4,2022,-291854.86,-77.04,-221.02
FIN-001298,2022-11-21,West,Marketing,Marketing,Travel,CC-300,350827.17,474575.65,265765.47,Q1,2022,123748.48000000004,35.27,56.0
FIN-001299,2024-12-04,North,R&D,R&D,Software,CC-500,295929.82,161121.37,348625.63,Q2,2023,-134808.45,-45.55,-16.37
FIN-001300,2023-06-06,North,Engineering,Depreciation,Salaries,CC-300,59849.92,257355.92,366095.38,Q3,2024,197506.0,330.0,57.75
FIN-001301,2022-09-07,Central,R&D,Interest,Materials,CC-400,85525.22,131057.29,475188.24,Q3,2023,45532.06999999999,53.24,-162.58
FIN-001302,2023-01-30,West,Customer Support,Administrative,Travel,CC-200,136071.63,86520.25,435656.74,Q2,2024,-49551.380000000005,-36.42,-303.53
FIN-001303,2022-03-02,Central,Sales,Interest,Materials,CC-500,417125.12,417506.19,429101.1,Q4,2024,381.070000000007,0.09,97.22
FIN-001304,2022-02-17,Central,Engineering,Administrative,Software,CC-400,363930.69,438261.48,20103.84,Q1,2022,74330.78999999998,20.42,4.59
FIN-001305,2024-11-26,North,Customer Support,Revenue,Salaries,CC-200,458252.16,184209.65,143300.14,Q3,2023,-274042.51,-59.8,77.79
FIN-001306,2024-11-14,East,Engineering,Depreciation,Salaries,CC-400,26694.97,496689.32,107691.79,Q1,2024,469994.35,1760.61,21.68
FIN-001307,2022-11-09,North,R&D,Revenue,Travel,CC-500,412409.48,375875.52,516852.83,Q4,2024,-36533.95999999996,-8.86,62.49
FIN-001308,2023-03-19,South,Customer Support,Administrative,Salaries,CC-300,21771.3,291799.43,297163.73,Q4,2024,270028.13,1240.29,98.16
FIN-001309,2024-01-18,East,Engineering,Marketing,Rent,CC-200,336080.25,467945.56,97966.16,Q4,2024,131865.31,39.24,20.94
FIN-001310,2022-08-24,West,Customer Support,Interest,Materials,CC-400,328460.5,483728.96,300500.66,Q4,2022,155268.46000000002,47.27,62.12
FIN-001311,2023-03-21,East,Engineering,Revenue,Other,CC-300,141285.79,332893.95,363737.45,Q2,2022,191608.16,135.62,90.73
FIN-001312,2022-03-02,West,Engineering,R&D,Salaries,CC-100,376940.75,324673.83,429709.29,Q4,2024,-52266.919999999984,-13.87,67.65
FIN-001313,2023-11-02,West,Marketing,Operating Expenses,Utilities,CC-500,216919.76,379099.81,151535.63,Q3,2023,162180.05,74.76,39.97
FIN-001314,2022-10-11,Central,Finance,Marketing,Equipment,CC-500,320356.47,316505.29,294022.41,Q4,2023,-3851.179999999993,-1.2,92.9
FIN-001315,2023-03-27,South,Engineering,Revenue,Salaries,CC-300,318814.92,321908.2,163228.41,Q1,2024,3093.280000000028,0.97,50.71
FIN-001316,2022-06-20,North,Sales,COGS,Salaries,CC-300,441944.54,332230.61,239031.36,Q4,2024,-109713.93,-24.83,71.95
FIN-001317,2022-09-17,Central,R&D,COGS,Travel,CC-200,340335.66,182545.03,217013.67,Q4,2022,-157790.62999999998,-46.36,81.12
FIN-001318,2023-07-03,Central,Engineering,Operating Expenses,Travel,CC-400,338611.57,416508.19,118338.77,Q1,2023,77896.62,23.0,28.41
FIN-001319,2023-07-15,South,HR,Depreciation,Rent,CC-100,302257.11,202150.63,158861.17,Q2,2023,-100106.47999999998,-33.12,78.59
FIN-001320,2024-09-13,North,Operations,Depreciation,Utilities,CC-200,59078.39,359037.63,140344.5,Q2,2023,299959.24,507.73,39.09
FIN-001321,2023-02-13,Central,HR,Interest,Salaries,CC-200,157494.72,401746.44,423662.81,Q1,2022,244251.72,155.09,94.54
FIN-001322,2022-07-08,East,HR,Interest,Services,CC-100,235109.9,309840.07,83343.19,Q2,2024,74730.17000000001,31.79,26.9
FIN-001323,2023-12-15,North,HR,Interest,Services,CC-500,132657.92,134220.29,505704.89,Q3,2022,1562.3699999999953,1.18,-176.77
FIN-001324,2023-08-26,South,Engineering,R&D,Equipment,CC-200,91133.14,321585.44,214316.43,Q4,2024,230452.3,252.87,66.64
FIN-001325,2024-08-14,East,HR,Administrative,Rent,CC-500,260731.44,450892.81,124320.96,Q2,2023,190161.37,72.93,27.57
FIN-001326,2024-10-12,East,Marketing,Operating Expenses,Materials,CC-400,419232.91,51479.99,398737.65,Q1,2024,-367752.92,-87.72,-574.55
FIN-001327,2024-06-12,Central,Engineering,R&D,Equipment,CC-300,320701.59,364880.44,56042.28,Q4,2023,44178.84999999998,13.78,15.36
FIN-001328,2024-11-15,South,Customer Support,Interest,Services,CC-400,350388.2,66719.95,425611.96,Q1,2024,-283668.25,-80.96,-437.91
FIN-001329,2024-03-30,South,Finance,Interest,Software,CC-300,79308.45,359053.87,167818.93,Q3,2024,279745.42,352.73,46.74
FIN-001330,2023-01-31,Central,HR,Administrative,Other,CC-200,400790.54,159165.62,96782.43,Q3,2024,-241624.91999999998,-60.29,60.81
FIN-001331,2023-05-28,North,R&D,Administrative,Services,CC-300,64388.57,490772.4,440690.26,Q4,2022,426383.83,662.2,89.8
FIN-001332,2022-12-21,West,Engineering,Depreciation,Rent,CC-100,148197.05,222544.12,313208.14,Q3,2023,74347.07,50.17,59.26
FIN-001333,2023-02-10,Central,Customer Support,COGS,Other,CC-100,439704.75,216547.8,284169.24,Q3,2022,-223156.95,-50.75,68.77
FIN-001334,2023-07-30,East,R&D,Revenue,Salaries,CC-400,461680.53,470627.21,161686.22,Q1,2024,8946.679999999993,1.94,34.36
FIN-001335,2024-03-15,West,Marketing,Operating Expenses,Other,CC-100,52966.7,530022.06,264809.39,Q4,2023,477055.36000000004,900.67,49.96
FIN-001336,2022-07-30,North,Sales,Revenue,Salaries,CC-400,89439.01,23579.79,408118.75,Q4,2023,-65859.22,-73.64,-1530.8
FIN-001337,2023-10-01,North,R&D,COGS,Software,CC-500,185624.92,273967.35,252781.06,Q4,2022,88342.42999999996,47.59,92.27
FIN-001338,2022-12-06,North,Engineering,R&D,Software,CC-500,361067.9,314796.67,331401.81,Q2,2023,-46271.23000000004,-12.82,94.73
FIN-001339,2023-02-26,West,Finance,Depreciation,Services,CC-400,83045.71,510051.16,28848.93,Q2,2023,427005.44999999995,514.18,5.66
FIN-001340,2024-09-26,Central,Sales,Administrative,Software,CC-400,85819.0,330087.72,311992.48,Q1,2024,244268.71999999997,284.63,94.52
FIN-001341,2024-06-06,South,HR,Revenue,Services,CC-400,277272.48,320967.06,126975.8,Q3,2024,43694.580000000016,15.76,39.56
FIN-001342,2024-07-02,Central,Engineering,COGS,Salaries,CC-300,299177.0,408840.52,384716.06,Q4,2024,109663.52000000002,36.66,94.1
FIN-001343,2024-05-17,Central,Customer Support,Interest,Utilities,CC-100,53096.63,436740.96,169233.14,Q2,2022,383644.33,722.54,38.75
FIN-001344,2023-07-11,West,Customer Support,Marketing,Equipment,CC-300,208490.22,261990.3,159362.66,Q1,2022,53500.07999999999,25.66,60.83
FIN-001345,2023-10-15,East,R&D,Interest,Travel,CC-300,368791.57,95305.5,220846.28,Q3,2024,-273486.07,-74.16,-31.72
FIN-001346,2022-08-09,West,Customer Support,Administrative,Software,CC-300,177368.35,471784.03,69140.32,Q1,2024,294415.68000000005,165.99,14.66
FIN-001347,2024-02-24,East,HR,Operating Expenses,Equipment,CC-500,128679.52,97422.66,394073.53,Q3,2024,-31256.86,-24.29,-204.5
FIN-001348,2024-05-29,West,Customer Support,R&D,Software,CC-500,66028.06,539151.9,329947.29,Q3,2022,473123.84,716.55,61.2
FIN-001349,2023-02-14,East,Sales,R&D,Equipment,CC-300,237682.98,204646.36,152405.24,Q1,2024,-33036.620000000024,-13.9,74.47
FIN-001350,2023-12-24,South,Marketing,Marketing,Utilities,CC-200,470649.39,523708.93,403722.8,Q1,2023,53059.53999999998,11.27,77.09
